1
10001-3
food,
Ads
40,38
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,14,15,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,14,15,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,3,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,14,15,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,3,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,14,15,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,2,2,3,4,5,-1,-1,-1,-1,-1,16,16,16,-1,16,16,16,-1,-1,-1,-1
-1,-1,-1,-1,14,15,0,15,14,-1,-1,-1,-1,-1,-1,-1,-1,5,2,2,2,3,4,5,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1
-1,-1,14,14,15,0,15,0,15,14,14,-1,-1,-1,-1,-1,5,2,2,2,2,3,3,4,5,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1
-1,14,15,15,0,15,15,15,15,15,15,14,14,-1,-1,-1,5,2,2,2,3,3,3,4,5,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1
-1,-1,14,14,0,15,15,15,15,14,14,-1,-1,-1,-1,5,2,2,2,2,3,3,3,3,4,5,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,14,0,15,15,14,-1,-1,-1,-1,-1,-1,5,2,2,2,3,3,3,3,3,4,5,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,14,15,14,-1,-1,-1,-1,-1,-1,-1,5,2,2,2,3,3,3,3,3,4,4,5,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,14,15,14,-1,-1,-1,-1,-1,-1,-1,5,2,2,2,3,3,3,3,3,4,4,5,-1,16,16,-1,16,16,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,5,5,2,2,2,3,3,3,3,3,3,3,4,5,5,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,2,5,5,5,5,5,5,5,5,5,5,5,4,5,-1,-1,16,-1,-1,-1,-1,-1,16,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,10,5,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1
-1,-1,16,-1,-1,-1,-1,-1,-1,-1,10,7,7,8,8,8,8,7,7,0,0,0,0,0,7,0,7,10,10,-1,-1,-1,-1,-1,16,16,-1,16,16,-1
-1,-1,16,-1,-1,-1,-1,-1,-1,6,6,1,1,1,1,1,1,8,8,8,6,6,6,6,6,6,6,6,10,10,-1,-1,-1,-1,-1,-1,16,-1,-1,-1
-1,-1,16,-1,-1,-1,-1,-1,-1,6,6,6,6,0,1,1,1,1,1,1,8,8,8,6,6,6,6,6,6,10,-1,-1,-1,-1,-1,-1,16,-1,-1,-1
16,16,-1,16,16,-1,-1,-1,-1,7,7,7,7,6,0,0,0,0,6,6,6,6,6,8,8,8,6,6,6,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
