1
10001-42
food,
Ads
41,19
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,6,7,6,7,6,7,6,7,6,7,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,6,7,0,7,0,7,0,0,0,0,0,0,0,7,0,7,0,7,0,7,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,6,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,6,1,1,1,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,7,6,7,6,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,6,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,5,5,5,5,5,3,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,6,1,1,1,1,1,1,1
1,1,1,1,1,5,4,4,4,5,5,3,5,5,6,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,1,1,1,1,1,1,1
1,1,1,1,1,4,4,4,4,2,3,5,5,5,3,5,7,6,7,0,7,0,0,0,0,0,0,0,0,0,7,0,7,6,1,1,1,1,1,1,1
1,1,1,1,1,2,2,2,2,4,4,4,4,3,5,5,5,5,5,7,6,7,0,7,0,0,0,0,0,0,0,7,6,7,1,1,1,1,1,1,1
1,1,1,1,1,4,4,4,4,4,4,4,2,4,4,4,5,5,5,5,3,5,7,6,7,0,7,0,7,0,7,6,5,5,5,1,1,1,1,1,1
1,1,1,1,1,1,4,4,4,4,2,2,4,4,4,4,4,4,4,5,3,5,5,5,5,7,6,7,6,7,5,3,5,5,5,1,1,1,1,1,1
1,1,1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,2,4,4,5,5,5,5,3,5,5,5,5,3,5,4,4,1,1,1,1,1,1
-1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,5,3,5,5,5,4,2,4,4,4,1,1,1,1,1,-1
-1,-1,1,1,1,1,1,1,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,1,1,1,1,1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4,4,4,2,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,2,2,2,2,2,4,4,4,4,4,4,2,2,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,2,2,2,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.8274511,1,0.9529412
0.7333333,0.9411765,0.7411765
1,0.8666667,0.7058824
0.9333334,0.6313726,0.5411765
1,0.4431373,0.1647059
0.8039216,0.3098039,0.4392157
0,0.7450981,0.8078432
0.4078432,0.8784314,0.9254903
