1
10001-45
food,
Free
25,22
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,0,0,8,8,8,4,4,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,0,0,0,10,10,0,0,8,4,4,4,4,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,8,0,0,0,10,9,10,10,9,10,0,8,8,4,4,-1
-1,-1,-1,-1,-1,-1,3,4,4,8,0,9,10,10,9,9,10,9,9,10,0,0,4,4,-1
-1,-1,-1,-1,-1,7,1,3,8,0,10,10,10,10,10,9,10,10,9,10,9,10,0,8,-1
-1,-1,-1,-1,8,8,1,1,8,0,10,10,10,9,10,10,9,10,9,10,9,0,0,-1,-1
-1,-1,-1,8,8,1,1,1,8,0,10,9,10,10,9,10,10,10,0,0,6,6,-1,-1,-1
-1,-1,-1,8,8,7,7,1,8,0,10,10,9,10,9,10,0,10,5,6,6,6,6,4,4
-1,-1,8,8,7,7,1,1,1,8,0,9,10,10,10,10,3,1,6,6,6,5,6,4,1
-1,-1,8,7,8,8,1,1,3,8,0,9,9,0,4,4,3,1,6,6,6,5,5,5,4
-1,-1,8,8,8,10,10,1,3,3,8,0,4,4,4,3,4,1,6,6,5,4,4,5,5
-1,-1,8,8,8,10,10,8,3,3,4,4,4,3,4,3,1,2,6,5,4,4,4,4,5
-1,-1,8,8,8,10,10,8,1,3,3,3,4,4,3,3,1,2,6,5,4,2,2,4,5
-1,-1,-1,1,8,8,8,8,1,3,3,4,3,3,3,1,2,6,5,4,2,2,2,5,5
-1,-1,-1,1,8,8,8,8,7,1,3,3,3,3,1,1,2,6,5,4,2,2,4,5,-1
1,-1,-1,-1,1,8,8,7,7,1,1,1,1,1,1,2,6,6,5,4,4,4,5,5,-1
2,4,4,4,-1,1,1,1,1,7,7,7,1,1,2,6,6,5,5,4,4,5,5,-1,-1
-1,2,7,7,4,-1,1,1,1,1,7,7,1,2,6,6,6,5,5,5,5,5,-1,-1,-1
-1,4,2,7,4,4,-1,1,1,1,-1,-1,-1,5,5,5,5,5,5,5,5,-1,-1,-1,-1
-1,-1,4,2,7,4,4,-1,1,-1,-1,-1,-1,-1,-1,5,5,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,4,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.9137256,0.9568628,0.8117648
0.5450981,0.7019608,0.04705883
0.482353,0.7019608,0.1803922
0.4509804,0.6196079,0.0509804
0.3960785,0.5686275,0.05490196
0.2745098,0.5176471,0.07450981
0.2705882,0.4509804,0.03529412
0.5803922,0.764706,0.1490196
0.6862745,0.8313726,0.1647059
0.7725491,0.8666667,0.1372549
0.8000001,0.909804,0.3372549
