1
10001-24
food,
Ads
60,41
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,13,13,13,13,13,13,13,13,13,13,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,12,12,13,13,10,10,10,11,11,13,13,13,13,13,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,12,12,13,10,10,10,10,10,10,9,9,9,9,9,9,10,10,10,11,13,13,12,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,13,13,13,10,10,10,10,10,10,9,9,9,9,9,9,10,10,10,11,13,13,13,13,13,13,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,12,13,13,10,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,9,9,10,10,10,13,13,13,13,13,13,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,17,17,17,17,17,17,17,17,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10,10,13,13,13,13,13,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,17,17,17,17,17,17,17,17,17,17,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,9,10,13,13,13,13,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,17,14,14,14,14,14,14,14,17,17,17,4,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,4,4,6,6,6,6,6,9,9,13,13,13,13,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17,14,14,14,15,15,15,15,15,14,14,14,17,4,1,1,1,1,1,1,4,4,4,4,4,1,1,1,1,1,1,1,1,1,4,6,6,6,9,9,13,13,13,13,13,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17,14,14,15,15,15,15,15,15,15,14,14,14,17,17,4,1,1,1,1,1,4,4,4,4,1,1,1,0,0,0,0,0,0,1,1,4,6,6,6,10,10,13,13,13,13,13,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17,14,15,15,15,3,3,3,15,15,15,15,14,14,14,17,17,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,0,0,0,1,1,1,6,6,6,9,10,13,13,13,13,13,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17,14,15,15,6,6,6,6,10,15,15,15,15,15,15,15,17,17,17,17,4,1,1,1,4,4,4,4,4,1,1,1,1,1,1,0,0,0,1,1,6,6,6,10,10,10,10,13,13,13,13,-1,-1,-1,-1,-1,-1,-1,-1,-1
17,14,15,15,6,6,6,6,10,15,15,10,3,3,3,15,15,15,17,17,17,17,4,1,1,1,4,4,4,4,4,1,1,1,1,1,1,0,0,0,1,1,6,6,6,7,10,10,13,13,13,13,-1,-1,-1,-1,-1,-1,-1,-1
-1,17,15,15,6,3,3,6,10,15,10,3,3,3,3,10,15,15,15,15,14,14,17,17,4,4,1,1,1,4,4,4,4,4,1,1,1,1,1,0,0,0,1,1,6,6,6,10,10,10,13,13,13,-1,-1,-1,-1,-1,-1,-1
-1,17,15,15,18,3,3,3,10,10,3,3,3,3,3,3,10,15,15,15,15,15,14,14,17,17,4,4,1,1,1,4,4,4,4,4,4,4,1,1,1,0,1,1,1,1,6,6,6,10,10,13,13,13,-1,-1,-1,-1,-1,-1
-1,17,17,15,15,18,18,3,3,6,6,3,10,15,3,3,6,15,15,15,15,15,16,16,15,15,17,17,4,4,4,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,4,6,6,10,10,13,13,12,-1,-1,-1,-1,-1
-1,17,17,15,15,18,18,3,3,6,6,3,11,15,3,3,6,15,15,15,15,15,15,15,15,15,17,17,4,4,4,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,4,6,6,10,10,13,13,13,-1,-1,-1,-1,-1
13,11,11,17,17,15,15,18,18,18,3,3,15,15,18,3,10,15,15,15,15,15,15,15,15,15,15,15,17,17,17,4,4,1,1,1,1,4,4,4,4,1,1,1,1,1,1,4,4,6,6,10,10,10,13,13,-1,-1,-1,-1
