1
10001-50
food,
Free
17,17
0,0,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0
0,5,5,5,5,5,4,4,4,4,4,0,0,0,0,0,0
5,5,5,7,7,5,5,5,5,4,4,4,0,0,0,0,0
5,7,7,7,7,7,7,7,5,5,4,4,4,0,0,0,0
5,7,7,8,8,8,7,7,7,5,5,4,4,0,0,0,0
5,7,9,9,8,8,8,8,7,7,5,5,4,4,0,0,0
0,5,5,7,9,9,8,8,8,7,7,5,5,4,0,0,0
0,0,0,5,5,7,9,9,8,8,7,7,5,4,4,0,0
0,0,0,0,0,5,6,7,9,8,7,7,5,5,4,0,0
0,0,0,0,0,0,0,5,7,9,8,7,7,5,4,0,1
0,0,0,0,0,0,0,0,5,7,8,7,7,5,4,1,2
0,0,0,0,0,0,0,0,0,5,5,5,1,1,4,2,0
0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,2,0
0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,0
0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1
0.3882353,0.6,0.01960784
0.4705883,0.7411765,0.007843138
0.5960785,0.909804,0.03529412
0.2078432,0.1098039,0.3372549
0.2901961,0.145098,0.4470589
0.2901961,0.145098,0.4509804
0.3686275,0.1882353,0.5764706
0.5490196,0.282353,0.8588236
0.6980392,0.3764706,1
