1
10001-64
food,
Ads
71,63
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,8
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,9
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,8,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,9,9
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,8,9,9,7,8,9,9,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,9,9,9
-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,8,9,9,7,8,9,9,7,8,10,10,8,8,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,9,9,9
-1,-1,7,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,7,9,9,9,8,9,9,9,8,10,10,9,8,10,10,8,8,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,10,9,9
-1,-1,7,7,9,9,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,7,8,9,9,9,8,9,9,6,8,10,10,9,9,10,10,7,8,10,10,8,8,9,10,9,-1,-1,-1,-1,-1,-1,-1,-1,8,8,10,9,8
-1,-1,-1,7,7,9,9,7,7,9,9,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,8,9,9,9,8,9,9,9,8,7,10,6,8,10,10,9,8,10,10,9,9,10,10,8,8,10,10,7,-1,-1,-1,-1,-1,-1,-1,9,8,8,10,9,9
-1,-1,-1,6,7,9,9,6,7,9,9,6,7,9,9,7,6,9,9,7,7,9,9,6,6,9,9,6,9,9,7,9,9,9,8,10,10,10,8,9,10,9,8,10,10,9,8,10,10,9,9,10,10,8,8,10,10,7,-1,-1,-1,-1,-1,-1,-1,9,8,10,10,8,8
-1,-1,-1,-1,7,7,9,9,7,7,9,9,7,7,9,9,6,6,9,9,6,6,4,4,4,4,4,4,9,9,7,9,9,7,7,9,9,9,8,9,9,9,8,9,9,9,8,9,9,7,8,9,9,8,8,9,9,7,-1,-1,-1,-1,-1,-1,9,8,9,10,10,9,9
-1,-1,-1,-1,6,7,9,9,6,6,9,9,6,6,10,3,4,4,4,4,4,4,15,15,15,3,4,4,9,9,6,9,9,6,7,9,9,9,7,7,9,7,7,9,9,7,7,9,9,7,7,9,9,7,7,9,9,7,8,-1,-1,-1,-1,-1,9,9,10,10,8,8,10
-1,-1,-1,-1,-1,7,7,9,3,4,4,3,4,4,4,15,15,15,15,15,15,15,3,3,3,3,4,4,4,4,4,9,9,7,7,9,9,9,7,6,9,6,7,9,9,7,7,9,9,7,7,9,9,7,7,9,9,7,7,-1,-1,-1,-1,9,9,10,10,10,8,9,9
-1,-1,-1,3,3,3,3,3,15,15,15,15,15,15,15,3,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,3,3,6,7,9,9,9,7,6,9,6,7,9,9,7,7,9,9,7,7,9,9,7,7,9,9,7,9,8,9,9,9,9,11,10,10,8,8,9,9
3,3,3,15,15,15,15,15,4,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5,9,6,6,9,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,10,10,10,10,9,9,9,9,9
3,15,15,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,11,10,10,10,10,10,9,9,9,10,9,8
3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,10,8,7,0,0,0,0,3,3,3,3,3,3,4,3,15,15,15,3,3,3,3,4,4,3,4,1,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,9,9,10,10,9,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,6,3,3,3,15,15,15,15,15,15,15,15,15,15,15,15,15,3,3,3,4,4,4,4,4,5,7,7,8,10,10,10,10,10,10,10,10,10,10,10,8,8,9,9,9,9,9,9,10,10,10,9,9
0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,8,7,7,6,3,15,15,15,15,15,15,15,15,15,3,3,3,3,3,3,4,4,4,1,1,1,1,1,3,1,1,5,7,6,7,8,9,8,8,8,8,8,8,9,9,9,9,9,9,9,10,10,10,9,8,-1
1,1,1,3,3,3,3,3,15,15,15,15,15,15,15,6,7,6,6,3,15,15,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,6,6,9,9,9,9,9,9,10,10,10,10,10,10,10,10,9,8,9,-1
3,3,3,15,15,15,15,15,15,15,15,15,15,15,15,4,7,6,6,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,9,9,10,10,10,10,10,10,10,10,10,10,10,9,8,9,10,-1
15,15,15,3,3,3,3,3,4,4,4,4,4,4,4,0,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,5,9,9,10,10,10,10,10,10,9,8,8,9,9,10,-1,-1
15,15,15,3,3,3,3,4,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,4,4,4,4,4,4,4,4,7,7,7,8,9,9,9,9,8,9,9,10,9,9,-1,-1
4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,9,8,6,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,15,3,3,3,3,4,4,4,6,6,6,9,6,9,9,5,10,10,10,10,9,9,-1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,7,7,6,1,0,0,1,3,3,3,3,3,3,3,3,3,15,15,15,15,15,15,15,15,15,15,3,3,3,4,4,4,6,6,6,9,9,10,10,10,10,10,10,9,8,9,-1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,1,1,1,1,7,7,7,4,3,3,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,3,3,3,4,3,4,4,6,6,6,6,9,9,10,10,10,8,8,9,9,-1,-1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,6,3,3,3,3,7,7,6,4,3,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,3,4,4,4,4,4,4,4,4,6,6,6,6,6,7,7,8,8,9,9,10,9,-1,-1,-1
0,0,0,3,3,3,3,3,15,15,15,15,15,15,15,15,7,6,3,15,15,15,3,7,7,4,3,3,15,15,3,3,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,4,9,9,10,10,10,9,8,-1,-1,-1
4,4,4,15,15,15,15,3,15,15,15,15,15,15,15,15,7,6,3,15,15,15,3,6,7,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,6,6,6,6,6,9,10,5,5,8,10,-1,-1,-1
15,15,15,15,15,15,7,6,3,3,15,15,15,15,15,3,7,6,3,3,3,3,0,10,7,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,6,6,6,6,7,7,8,8,9,-1,-1,-1,-1
15,15,15,15,15,4,7,7,4,3,3,3,3,3,3,1,7,6,1,1,1,1,0,10,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,6,6,6,6,6,7,9,9,10,-1,-1,-1,-1
15,15,15,15,15,7,7,7,6,3,3,3,3,3,4,0,7,6,0,0,0,0,0,10,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,9,9,9,-1,-1,-1,-1,-1
3,15,3,4,4,7,7,6,4,0,0,0,0,0,0,8,7,6,0,0,0,0,0,10,7,6,10,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,11,11,6,7,7,7,6,6,6,6,6,6,7,6,6,6,6,6,6,6,10,10,-1,-1,-1,-1,-1,-1
3,3,4,0,0,7,7,6,0,0,0,0,0,0,0,8,7,6,0,0,0,12,0,9,7,6,6,0,0,0,0,0,0,0,0,0,0,10,7,7,7,7,7,6,7,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,0,0,9,7,6,0,0,0,0,0,0,10,8,7,6,10,0,0,0,10,7,7,6,6,6,10,9,7,7,7,7,7,6,6,7,7,7,6,6,6,6,6,4,4,5,5,1,1,1,1,4,4,4,6,6,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,0,0,7,7,6,0,0,0,0,0,0,8,7,7,6,6,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,4,5,1,1,0,1,1,1,1,1,1,4,4,6,7,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,0,6,7,6,6,6,7,7,7,6,8,8,8,7,7,7,8,7,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,5,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,4,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,6,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1
7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,7,7,7,7,7,7,7,6,6,6,6,6,6,10,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1
7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,10,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1
7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,6,6,-1,-1,-1,-1,-1,-1,-1,-1
-1,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,7,7,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5,6,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,11,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,1,1,1,0,1,1,0,0,1,1,1,4,4,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,11,0,0,0,0,0,0,1,1,1,4,4,3,4,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,4,4,3,4,4,4,4,4,4,4,4,1,0,0,1,1,1,3,4,4,4,4,15,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,4,4,4,4,14,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,15,3,4,4,4,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,6,6,6,6,6,6,6,4,3,3,3,3,4,3,4,4,4,4,2,3,4,2,4,4,4,4,4,4,4,4,4,4,1,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,6,6,6,6,6,6,4,3,3,3,3,3,3,3,3,15,3,4,2,4,4,2,4,4,4,4,4,3,3,4,4,4,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,6,6,6,6,6,4,3,3,14,14,3,3,3,3,14,4,3,4,4,4,4,4,4,2,3,3,3,3,4,4,4,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,4,3,3,12,14,15,15,3,3,3,3,3,3,3,4,4,4,4,4,2,3,3,4,3,4,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,4,3,15,15,3,15,15,15,3,3,3,3,3,4,4,4,4,4,3,3,3,3,4,4,15,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,14,3,15,15,15,15,15,3,3,3,3,3,4,4,2,3,4,3,3,3,3,3,3,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
