1
10001-32
food,
Free
18,19
-1,-1,1,2,2,2,5,5,5,5,5,3,3,3,3,3,-1,-1
-1,1,1,1,1,2,2,5,5,5,5,5,5,3,3,3,3,-1
1,1,1,1,3,3,2,2,5,5,5,5,5,5,3,3,3,-1
1,3,3,1,3,3,1,2,5,5,5,5,5,5,3,3,3,3
1,0,3,0,1,1,1,2,5,5,5,5,5,5,5,3,3,3
0,0,0,0,3,3,1,1,5,5,5,5,5,6,5,3,3,3
-1,0,0,0,0,3,1,5,5,5,5,5,5,6,5,4,3,3
-1,-1,0,0,1,1,5,5,5,5,5,5,5,6,6,4,4,3
-1,-1,-1,6,6,6,5,5,5,5,5,5,6,6,6,4,4,3
-1,-1,-1,-1,6,6,6,5,5,5,5,6,6,6,5,4,4,3
-1,-1,-1,-1,6,6,6,6,6,6,6,6,6,6,4,4,4,-1
-1,-1,-1,-1,-1,6,6,6,6,6,6,6,6,5,4,4,3,-1
-1,-1,-1,-1,-1,6,6,6,6,6,6,6,6,4,4,4,-1,-1
-1,-1,-1,-1,-1,-1,6,6,6,6,6,6,5,4,4,3,-1,-1
-1,-1,-1,-1,-1,-1,6,6,6,6,6,6,5,4,4,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,6,6,6,6,4,4,4,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,6,6,6,6,4,4,3,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,6,6,6,5,4,4,3,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,6,6,5,4,4,3,-1,-1,-1,-1
0.9058824,0.6784314,0.4980392
0.8470589,0.4431373,0.2392157
0.6039216,0.2745098,0.1764706
0.1607843,0.2627451,0.2705882
0.1372549,0.3607843,0.254902
0.4196079,0.6313726,0.3294118
0.764706,0.8039216,0.3333333
