1
10001-13
food,
Free
50,50
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,10,10,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,10,10,10,13,13,13,13,13,13,13,13,13,13,10,10,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,13,13,10,10,10,5,5,5,5,5,5,5,10,10,10,7,7,7,13,13,13,13,13,13,13,13,13,13,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,10,13,13,5,5,10,5,0,0,0,0,0,0,0,7,7,7,0,0,0,7,7,7,10,10,13,13,13,13,13,13,12,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,10,13,13,11,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,10,13,13,13,13,13,13,12,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,10,13,13,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,10,10,10,13,13,13,13,13,12,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,10,13,13,11,3,0,0,0,0,0,0,0,16,16,16,4,4,0,0,0,0,0,0,0,0,0,7,10,10,11,11,11,10,13,13,13,13,12,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,10,13,13,11,3,0,0,0,0,0,0,0,16,15,15,16,16,16,4,0,0,0,0,0,0,0,0,7,10,10,9,8,11,10,10,13,13,13,13,12,-1,-1,-1,-1,-1
-1,-1,-1,-1,10,13,13,11,3,0,0,0,0,0,0,0,16,15,15,15,15,15,16,16,4,0,0,0,0,0,0,7,10,10,10,9,9,11,10,10,10,13,13,13,13,12,-1,-1,-1,-1
-1,-1,-1,10,14,13,11,3,0,0,0,0,0,0,0,16,1,15,15,15,15,15,16,16,16,4,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,13,13,13,13,12,-1,-1,-1
-1,-1,-1,10,14,13,11,3,0,0,0,0,0,0,0,16,1,0,15,15,15,15,16,16,16,4,0,0,0,0,0,0,5,5,10,10,10,10,10,10,10,10,13,14,13,13,12,-1,-1,-1
-1,-1,10,14,13,11,3,0,0,0,0,0,0,0,0,16,1,1,1,0,15,15,15,16,16,16,0,0,0,0,0,0,0,0,5,10,10,10,10,10,10,10,10,13,14,13,13,12,-1,-1
-1,-1,10,14,13,11,3,0,0,0,0,0,0,0,0,16,1,1,1,1,15,15,15,16,16,16,0,0,0,0,0,0,0,0,5,10,10,10,11,11,11,10,10,13,14,13,13,12,-1,-1
-1,10,14,13,11,3,0,0,0,0,0,0,0,0,0,0,16,1,1,1,0,15,15,15,16,0,0,0,0,0,0,0,0,0,5,10,10,10,9,8,11,10,10,10,13,14,13,13,12,-1
