1
10001-8
food,
Ads
28,21
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,6,6,6,6,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,6,5,5,6,6,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,0,6,2,2,5,5,6,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,2,6,0,0,6,2,2,2,5,5,6,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,0,2,6,0,0,6,2,2,2,2,2,5,6,-1
-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,2,6,0,0,6,2,2,2,2,2,5,5,6
-1,-1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,2,2,5,5,6
-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,2,2,5,5,6
-1,1,0,0,0,0,0,0,0,0,6,6,0,0,0,6,0,0,0,6,2,2,2,2,2,5,5,6
1,0,0,0,0,2,5,0,0,6,2,5,6,0,0,0,6,0,0,6,2,2,2,2,2,5,5,6
1,0,0,0,0,2,5,0,0,6,2,5,6,0,0,0,0,0,0,6,2,2,2,2,2,5,5,6
-1,1,0,0,0,0,0,0,0,6,2,5,6,0,0,0,0,0,0,0,6,6,6,2,2,5,5,6
-1,-1,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,1,1,1,7,7,7,6,6,5,5,6
-1,-1,1,0,0,0,6,0,0,0,0,0,0,0,1,1,1,7,0,7,0,7,7,7,7,6,5,6
-1,1,0,0,0,2,0,0,0,0,0,1,1,1,7,7,7,0,7,7,7,7,7,0,7,7,6,6
1,0,0,0,0,0,0,0,1,1,1,7,7,7,7,7,7,7,7,4,4,4,7,7,7,7,7,6
1,0,0,0,0,1,1,1,7,0,7,7,0,7,7,7,7,7,4,3,3,3,4,7,7,7,7,6
1,0,1,1,1,7,7,7,7,7,0,7,7,1,1,7,7,7,4,0,0,0,4,7,7,7,7,6
-1,1,7,7,7,7,7,7,7,7,7,7,1,-1,-1,1,7,7,7,4,4,4,7,7,7,7,1,-1
-1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,7,0,7,7,7,7,7,7,7,1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1
0.9843138,0.7294118,0.3372549
0.9568628,0.5137255,0.1058824
1,0.5137255,0.2392157
1,0.5058824,0.2352941
1,0.3568628,0.2235294
1,0.3568628,0.2392157
0.9568628,0.2235294,0.1019608
0.9960785,0.882353,0.4117647
