1
10001-5
food,
Free
35,47
-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,10,11,11,11,11,10,10,10,10,10,9,9,10,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,10,11,11,11,10,11,11,10,10,11,10,11,10,10,10,9,9,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,10,11,11,11,10,11,11,11,10,10,11,11,11,10,10,9,9,9,9,9,9,10,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,9,11,11,10,11,9,11,11,10,11,9,11,11,10,10,9,9,9,9,9,9,9,9,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,9,11,11,11,10,11,9,11,11,10,11,9,11,11,10,10,9,10,9,9,9,9,9,9,9,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,9,10,10,10,11,9,9,11,11,10,11,9,11,11,10,10,9,10,9,9,9,9,9,9,9,-1,-1,-1,-1,-1
-1,-1,-1,-1,11,11,10,10,10,11,9,11,11,11,10,11,9,11,11,10,10,9,10,9,9,9,9,10,9,9,9,-1,-1,-1,-1
-1,-1,-1,-1,9,11,10,10,10,11,9,11,11,11,10,11,9,11,11,10,10,9,10,9,9,9,9,9,9,9,9,-1,-1,-1,-1
-1,-1,-1,11,11,9,10,11,10,11,9,11,11,11,10,11,9,11,11,10,10,9,10,9,9,9,9,9,10,9,9,9,-1,-1,-1
-1,-1,-1,11,9,10,10,9,11,11,11,11,10,10,10,11,9,11,11,10,10,9,10,9,9,9,9,9,10,9,9,10,-1,-1,-1
-1,-1,-1,11,9,10,10,9,11,11,11,11,10,10,10,11,9,11,11,10,10,9,10,9,9,9,9,9,9,9,9,9,-1,-1,-1
-1,-1,9,11,9,10,10,9,11,9,11,11,10,10,10,11,9,11,11,10,10,9,10,9,9,9,9,9,9,9,9,9,9,-1,-1
-1,-1,9,11,9,10,9,11,11,9,11,11,10,10,10,11,9,11,11,10,9,9,10,9,9,9,9,9,9,9,9,9,9,-1,-1
-1,-1,9,11,10,10,9,11,11,9,11,11,10,10,10,11,9,11,11,9,10,9,10,9,9,9,9,9,9,8,9,9,9,-1,-1
-1,11,11,11,10,10,9,11,11,9,11,10,10,10,11,9,9,11,11,9,10,9,10,9,9,9,9,9,8,8,9,9,9,-1,-1
