1
10001-65
food,
Free
17,19
-1,-1,-1,-1,3,3,4,4,5,5,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,10,10,10,10,10,10,10,5,-1,-1,-1,-1,-1
-1,-1,-1,3,13,0,19,11,11,11,11,5,-1,-1,-1,-1,-1
-1,-1,-1,2,12,0,19,13,13,13,13,5,-1,-1,-1,-1,-1
-1,-1,-1,2,12,0,19,14,12,12,12,4,-1,-1,-1,-1,-1
-1,-1,-1,2,14,0,19,12,14,12,12,5,-1,-1,-1,-1,-1
-1,-1,-1,2,14,0,19,14,14,14,14,4,-1,-1,-1,-1,-1
-1,-1,-1,2,14,0,19,15,14,15,14,4,-1,-1,-1,-1,-1
-1,-1,-1,2,15,0,18,14,16,15,15,3,-1,-1,-1,-1,-1
-1,-1,13,2,16,0,18,16,16,16,16,3,-1,-1,-1,-1,-1
-1,13,15,2,1,0,0,1,6,1,1,3,-1,-1,-1,-1,-1
12,15,15,2,1,0,0,1,1,6,1,3,-1,-1,-1,-1,-1
12,15,17,2,1,1,1,1,1,6,1,3,-1,-1,-1,-1,-1
14,15,17,2,2,2,2,3,3,3,3,3,-1,-1,-1,-1,-1
-1,14,15,17,17,15,15,10,-1,-1,7,-1,-1,-1,-1,-1,-1
-1,14,14,15,15,15,10,-1,-1,-1,9,-1,-1,-1,-1,-1,-1
-1,-1,-1,14,12,11,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,7,8,8,8
0.9535949,0.9584969,0.9911765
0.89972,0.9044819,0.9915967
0.7392157,0.7607844,0.9568629
0.6070028,0.634734,0.9145659
0.4752941,0.507451,0.8509805
0.3843138,0.4117647,0.7232493
0.6261438,0.4954249,0.7620916
0.4843138,0.2176471,0.6705883
0.4,0.1424837,0.5555556
0.6068628,0.282353,0.8411765
0.866231,0.1272331,0.04923748
0.9301962,0.1372549,0.08313727
0.9344029,0.3775402,0.08057042
0.8829132,0.3546218,0.07563026
0.9725491,0.4848905,0.2186852
0.9727942,0.6507353,0.2227941
0.9901962,0.7078432,0.3287582
0.9764706,0.7833334,0.4882353
0.9647059,0.8705883,0.7764707
0.95817,0.7980393,0.7398694
