1
41-1
False,0
False,0
38,30
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,13,-1,-1,-1,-1,-1,6,6,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,13,13,13,-1,-1,6,6,6,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,13,13,13,12,13,6,6,7,7,8,8,8,8,8,8,5,5,7,7,6,-1,13,13,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,12,13,13,12,12,13,6,7,7,8,8,8,8,10,6,4,4,3,3,7,7,6,13,13,13,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,12,12,13,12,12,12,6,7,8,8,10,10,10,10,6,6,9,9,9,3,8,7,6,13,12,12
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,12,12,13,12,12,12,7,8,10,10,10,10,10,10,9,9,9,9,9,9,8,8,7,6,12,12
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,12,12,12,12,12,12,7,10,10,10,10,10,10,10,10,10,10,10,10,9,9,8,7,6,12,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,13,12,12,12,12,12,10,10,10,10,8,8,8,8,1,2,2,8,10,10,10,10,8,7,6,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,12,12,12,10,10,10,8,8,8,8,8,8,1,0,2,2,8,1,2,2,10,8,6,-1,-1
-1,-1,-1,-1,-1,-1,13,13,-1,-1,-1,-1,13,6,7,10,10,8,8,8,8,8,8,8,8,1,0,0,8,8,1,0,2,10,6,-1,-1,-1
-1,-1,-1,-1,13,13,12,13,-1,-1,-1,-1,6,7,7,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,0,0,10,6,-1,-1,-1
-1,-1,-1,-1,13,12,12,13,-1,-1,-1,6,7,7,7,8,13,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,6,-1,-1,-1
