1
60-3
False,0
False,0
78,70
0,1,1,1,0,0,0,8,17,8,1,21,8,5,5,8,17,8,8,26,26,26,26,26,17,17,17,26,26,26,26,26,26,26,8,8,25,25,8,25,25,25,25,6,8,8,1,1,1,8,1,1,1,0,0,0,0,0,1,19,8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1,1,0,1,1,0,8,17,17,21,1,1,21,8,8,21,17,8,8,26,26,26,26,26,26,17,17,26,26,26,26,26,26,8,19,19,8,25,25,25,25,25,25,8,0,1,1,1,1,8,1,1,1,0,0,0,0,1,1,8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1,1,0,0,1,1,8,17,21,21,21,1,1,21,1,1,1,8,17,8,26,26,26,26,26,17,17,17,26,26,26,8,8,19,19,19,1,8,25,25,25,25,25,8,0,0,1,1,1,1,8,1,1,0,0,0,1,1,19,8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1,0,0,0,0,8,18,8,21,21,21,21,1,1,1,21,21,17,17,8,26,26,26,26,26,26,17,17,26,8,8,8,19,19,19,19,1,1,8,25,25,25,8,0,0,0,0,1,1,1,8,1,1,1,1,1,1,19,8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1,0,0,0,0,8,18,18,8,21,1,1,1,1,1,21,21,21,8,8,26,26,26,26,26,26,17,8,8,18,18,8,19,19,19,1,1,1,1,8,8,8,8,0,0,0,0,0,1,1,1,8,8,8,1,1,19,19,8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
0,0,0,0,8,18,18,18,18,8,1,21,21,21,1,1,21,8,18,18,8,26,26,26,26,8,8,18,18,18,18,8,19,19,19,1,1,1,1,1,1,1,1,8,0,0,0,0,0,1,1,8,1,1,19,19,19,8,16,16,16,16,16,16,16,16,26,26,26,26,26,26,26,26,26,26,26,26
8,0,0,0,8,18,18,18,18,18,8,21,21,21,21,8,8,18,18,18,8,26,26,8,8,18,18,18,8,8,8,19,19,19,19,1,1,1,1,1,1,1,1,1,8,0,0,0,0,1,1,1,1,1,19,19,19,8,16,16,16,16,16,16,16,16,26,26,26,26,26,26,26,26,26,26,26,26
19,8,0,8,18,18,18,18,18,18,18,8,8,8,8,18,18,18,18,8,18,8,8,18,8,8,8,8,19,19,19,19,19,19,1,1,1,1,1,1,1,8,1,1,1,8,0,0,0,0,1,1,1,19,19,19,8,16,16,16,16,16,16,16,16,16,26,26,26,26,26,26,26,26,26,26,26,26
8,8,8,8,18,18,18,18,18,18,8,18,18,18,18,18,18,8,8,6,8,18,8,8,19,19,19,19,19,19,1,1,1,1,1,8,1,1,1,1,8,22,8,1,1,0,8,0,0,0,1,1,19,19,19,8,16,16,16,16,16,16,16,16,16,16,26,26,26,26,26,26,26,26,26,26,26,26
17,17,17,8,18,8,8,8,8,8,18,18,18,18,18,18,8,6,6,6,8,8,19,19,19,19,19,1,1,1,1,1,1,1,8,22,8,1,1,1,8,22,22,8,8,0,0,0,0,0,1,19,19,19,8,16,16,16,16,16,16,16,16,16,16,16,16,26,26,26,26,26,26,26,26,26,26,26
20,20,17,8,8,17,17,17,17,8,18,18,18,18,18,18,18,8,6,6,6,6,8,19,19,1,1,1,1,1,1,1,1,8,22,8,22,8,1,8,22,22,8,22,22,8,8,8,8,8,8,8,8,8,8,16,16,16,16,16,16,16,16,16,16,16,16,16,26,26,26,26,26,26,26,26,26,26
20,20,17,8,17,17,17,17,8,18,18,18,18,18,18,18,8,25,8,6,6,6,8,1,1,1,1,0,0,0,0,0,8,22,22,22,8,22,8,22,22,8,22,22,22,8,6,6,6,6,6,6,6,6,6,8,8,8,16,16,16,16,16,16,16,16,16,16,16,26,26,26,26,26,26,26,26,26
20,17,8,17,17,20,17,8,18,18,18,18,18,13,13,8,25,25,25,8,25,25,25,8,1,1,0,0,0,0,0,0,8,22,22,22,22,8,8,8,8,22,22,22,22,8,6,6,6,6,6,6,6,6,6,6,6,6,8,8,16,16,16,16,16,16,16,16,16,16,26,26,26,26,26,26,26,26
20,17,17,17,20,17,17,8,18,8,8,8,8,8,8,8,25,25,25,8,25,25,25,8,0,0,0,0,0,0,0,0,8,22,22,8,22,8,22,8,22,8,8,22,22,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,16,16,16,16,26,26,26,26,16,16,16,26,26,26,26,26,26
20,17,17,20,20,17,17,8,8,17,17,17,17,17,17,8,25,25,25,8,25,25,25,8,0,0,0,0,0,0,8,8,8,22,22,22,22,8,8,8,8,22,22,22,22,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,16,16,26,26,26,26,26,26,16,16,16,16,16,16,16,16
17,17,20,20,20,17,17,8,17,17,17,17,17,17,17,17,8,25,25,8,25,25,8,0,0,0,0,0,8,8,6,6,8,22,22,22,8,25,25,25,25,8,8,22,22,8,25,25,25,25,25,25,25,25,25,6,6,6,6,6,6,6,8,26,26,26,26,26,26,26,26,16,16,16,16,16,16,16
17,20,20,20,20,17,17,17,17,17,17,17,17,17,17,17,17,8,8,8,25,25,8,8,8,0,8,8,6,6,25,25,8,22,22,8,25,25,25,25,25,25,25,8,8,25,25,25,25,25,25,25,25,25,25,25,25,6,6,6,6,6,6,8,26,26,26,26,26,26,26,16,16,16,16,16,16,16
20,4,4,20,20,17,17,17,17,17,17,17,20,20,20,17,17,17,8,8,8,8,18,18,18,8,25,25,25,25,25,25,25,8,8,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6,6,6,6,8,26,26,26,26,26,26,26,16,16,16,8,8,8,8
4,23,23,4,20,4,4,17,17,17,20,20,20,20,20,17,17,17,17,17,17,17,8,18,8,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6,6,6,6,6,8,26,26,26,26,26,16,16,16,8,6,6,6,6
4,24,24,4,4,23,24,4,17,20,20,20,4,4,17,17,17,17,17,17,8,8,18,8,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6,6,6,6,8,26,26,26,26,16,16,16,8,6,6,6,6,6
8,4,4,8,4,24,24,4,17,17,20,4,24,24,4,17,17,17,17,8,13,13,8,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8,25,6,6,6,6,8,16,16,16,16,16,16,16,8,25,25,6,6
19,19,19,19,19,4,4,17,17,17,17,4,24,23,4,17,17,4,4,13,13,8,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8,25,25,25,6,6,6,8,8,8,8,16,16,16,16,8,25,25,6,6
0,0,19,19,19,19,19,8,17,17,17,17,4,4,17,17,4,24,24,4,8,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8,25,25,25,25,6,6,6,8,6,6,6,8,16,16,8,25,25,25,25,6
0,0,0,0,19,19,19,8,17,17,17,17,17,17,17,17,4,24,23,4,8,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8,3,8,25,25,25,25,25,25,25,25,25,25,25,25,0,0,8,25,25,25,25,25,6,6,6,6,6,6,6,6,8,8,25,25,25,25,25,6
24,0,0,0,0,19,19,8,17,17,17,17,17,17,17,17,8,4,4,13,8,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8,3,3,8,25,25,8,8,8,25,25,25,25,25,25,0,0,0,0,0,25,25,25,25,6,6,6,6,6,6,6,6,6,8,25,25,25,25,25,6
24,23,24,0,0,0,19,8,17,17,17,17,17,17,17,8,13,13,18,8,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8,3,3,8,8,8,9,9,8,8,8,25,25,25,25,0,0,0,0,8,8,8,8,8,6,6,6,6,8,6,6,6,6,8,25,25,6,25,25,6
23,24,0,0,0,0,0,8,17,17,17,17,17,17,8,13,13,13,18,8,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8,8,8,25,8,3,3,8,7,7,9,8,25,25,25,25,25,25,25,0,0,0,0,0,25,25,25,25,6,6,6,6,8,6,6,6,6,6,8,25,25,25,25,6
8,8,8,8,8,8,0,8,17,17,17,17,17,17,8,13,13,13,18,8,25,25,25,25,25,25,25,25,25,25,25,25,8,8,7,7,7,8,8,3,3,8,7,9,9,8,25,25,25,25,25,25,25,25,0,0,0,25,25,25,25,6,6,6,6,8,6,6,6,6,6,6,8,25,25,8,8,8
