1
60-2
False,0
False,0
78,70
0,0,0,4,28,12,12,12,12,12,12,4,15,15,19,19,4,19,19,4,4,19,19,4,12,12,12,12,12,12,12,12,4,3,3,3,3,4,4,4,4,25,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,27,27,27,1,1,1,4,1,1,1,1,2,2,4,28,7,4,13,13,13,13
6,6,6,4,28,12,12,12,12,12,12,4,15,19,19,4,19,19,19,4,4,19,19,4,12,12,12,12,12,12,12,12,4,5,5,5,4,25,25,4,4,25,25,25,4,3,3,3,3,3,3,3,3,3,3,3,4,27,27,27,1,1,1,4,1,1,4,1,2,2,4,4,4,4,13,13,13,13
6,6,6,4,28,12,12,12,12,12,12,4,15,19,19,4,19,19,19,19,4,19,19,4,12,12,12,4,4,4,12,12,4,5,5,4,25,25,4,4,4,25,25,25,25,4,5,5,3,3,3,3,3,3,3,3,4,27,27,1,1,1,1,4,1,4,4,1,2,2,4,28,28,13,4,13,13,14
6,6,6,4,28,12,12,12,12,12,12,12,4,4,4,4,19,19,19,19,4,4,4,12,12,12,12,4,17,17,4,12,4,5,5,4,25,25,4,4,5,4,25,25,25,4,4,4,5,5,5,3,3,3,3,3,4,4,1,1,1,1,1,4,4,17,4,1,2,2,2,4,28,13,13,4,13,14
4,4,0,4,28,11,12,12,12,12,12,12,12,12,12,12,4,19,19,19,4,12,12,12,12,12,12,4,17,17,17,4,5,5,5,4,25,4,4,23,4,5,4,25,25,4,17,4,5,5,5,5,5,3,3,3,4,4,1,1,1,1,1,4,17,17,4,1,2,2,2,4,4,28,13,13,4,14
4,4,0,4,28,11,12,12,12,12,12,12,12,12,12,12,12,4,4,4,12,4,4,4,4,4,12,12,4,17,16,17,4,4,5,4,4,4,4,17,17,4,5,4,4,4,17,4,4,5,5,5,5,5,5,5,4,17,4,1,1,1,1,4,17,17,4,1,2,2,4,17,17,4,13,7,7,4
4,4,0,4,28,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,17,17,17,4,12,12,4,16,16,16,17,4,4,5,5,4,17,17,17,4,5,5,5,4,17,17,4,5,5,5,5,5,5,4,17,17,4,1,1,4,17,17,17,4,1,2,4,17,17,17,4,4,7,7,7
4,4,0,4,28,11,12,12,12,12,12,12,12,12,12,12,12,12,4,4,4,11,11,4,17,16,16,4,12,4,16,16,16,16,16,17,4,5,4,17,16,16,17,4,5,5,4,17,17,17,4,5,5,5,5,5,4,17,17,17,4,4,17,17,16,17,4,1,4,17,17,16,17,4,2,4,7,7
4,4,0,4,28,11,12,12,12,12,12,12,12,12,12,12,11,11,11,4,17,4,4,11,4,16,16,16,4,4,16,16,16,16,16,16,17,4,4,17,16,16,16,16,4,5,4,17,16,16,25,4,5,5,5,4,17,17,16,17,17,4,17,16,16,17,4,4,17,17,16,16,17,4,4,17,4,4
4,4,0,4,28,11,12,12,12,12,12,12,12,11,11,11,11,11,11,11,4,17,17,4,17,4,17,16,16,4,17,16,16,16,16,16,16,16,17,17,16,25,25,16,16,4,4,17,16,16,16,17,4,5,5,4,17,16,16,16,17,17,17,16,16,17,4,17,17,16,16,16,17,4,17,17,17,17
4,4,0,4,28,11,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,4,23,16,17,17,4,16,16,16,16,16,16,16,16,16,16,16,16,17,16,25,25,25,16,16,4,17,16,24,16,16,17,4,5,4,17,16,16,16,17,17,16,16,16,17,17,17,16,16,16,16,17,17,17,17,17,17
4,4,0,4,28,11,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,4,23,16,16,17,17,17,16,16,16,16,16,16,16,23,16,16,16,16,16,25,25,25,23,16,17,17,16,25,25,25,17,4,5,4,17,16,16,25,16,16,16,16,16,17,17,16,16,16,16,17,17,17,17,16,16,16
4,4,0,4,28,11,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,4,23,16,16,17,17,16,16,16,16,16,23,25,25,25,25,25,23,23,25,25,25,25,23,16,16,16,25,25,25,16,17,4,4,17,16,25,25,25,25,25,25,16,16,16,16,16,16,16,17,17,17,16,16,16,16
