1
3-3
False,0
False,0
27,10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,3,-1,3,3,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,3,-1,3,3,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2
2,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,3,1,1,1,3,1,1,1,1,1,2
2,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,3,1,1,1,3,1,1,1,1,1,2
2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,2
2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2
-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1
0.8431373,0.5137255,0.3764706
0.6352941,0.2470588,0.07450981
0.5058824,0.172549,0.1137255
0.254902,0.2235294,0.254902
