1
3-5
False,0
False,0
39,69
-1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-1
6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6
6,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,6
6,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,6
6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,6
6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,6
6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,6
6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,6
6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,6
6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,6
6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,6
6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,6
6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,6
6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,7,0,0,0,0,0,0,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,6
6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,7,0,0,0,0,6,0,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,6
6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,7,0,0,6,0,0,0,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,6
6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,7,0,0,0,0,0,0,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,6
6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,7,0,6,0,0,6,0,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,6
6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,7,0,0,0,0,0,0,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,6
6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,9,9,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,6
6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,9,9,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,6
