1
27-7
False,0
False,0
26,18
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,1,2,2,2,2,4
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,2,2,2,2,4
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,2,2,4,4,4,4
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,2,2,4,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,2,2,2,4,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,2,2,2,2,2,4,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,2,2,2,2,2,2,2,4,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,-1
-1,-1,-1,-1,-1,-1,-1,4,4,2,2,2,4,4,4,4,2,2,2,2,2,2,2,2,2,4
-1,-1,-1,-1,-1,-1,-1,4,2,2,2,4,0,0,0,0,4,2,2,2,2,2,2,2,2,4
-1,4,4,-1,4,4,4,2,2,2,2,2,4,4,4,4,2,2,2,2,4,2,2,2,2,4
4,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,2,2,2,4
4,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,5,4,2,2,4
-1,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,5,4,2,2,4
-1,-1,-1,4,4,2,2,2,2,1,1,1,1,1,1,1,2,2,2,4,2,4,2,2,2,4
-1,-1,-1,-1,-1,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4
-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-1
0.9725491,0.9568628,0.9607844
0.9960785,0.8000001,0.8509805
1,0.6235294,0.7215686
0.8941177,0.7843138,0.9607844
0.454902,0.3764706,0.6352941
0.6862745,0.909804,0.8901961
