1
10007-14
cute,
Free
28,18
-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1
-1,-1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,2,3,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,-1
-1,0,0,0,0,0,0,2,3,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1
0,0,0,0,0,0,2,3,3,3,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1
0,0,0,0,0,2,3,3,3,3,3,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1
0,0,0,0,2,3,3,3,3,3,3,3,3,3,2,0,0,1,0,0,0,0,0,0,0,0,-1,-1
0,0,0,0,3,3,4,3,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,0,0,-1,-1
-1,0,0,0,3,4,4,4,3,3,3,3,3,3,3,0,0,1,0,0,0,0,1,0,0,-1,-1,-1
-1,0,0,0,3,3,4,3,3,3,3,4,3,3,3,0,0,1,0,0,1,1,0,0,0,-1,-1,-1
-1,-1,0,0,0,3,3,3,3,0,3,3,3,3,0,0,0,1,1,1,0,0,0,0,-1,-1,-1,-1
-1,-1,-1,0,0,0,3,3,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1
-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.8862746,0.8745099,0.7764707
0.227451,0.2431373,0.3215686
0.5764706,0.06666667,0.06666667
0.7607844,0.1764706,0.1764706
0.9843138,0.3803922,0.3803922
