1
10007-119
cute,
Ads
48,55
5,3,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,3,5
5,3,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,3,5
5,3,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,3,5
5,3,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,3,5
5,3,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,3,5
5,3,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,3,5
5,3,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,3,5
5,3,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,3,5
5,3,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,3,5
5,3,3,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,4,4,4,4,4,4,3,3,5
5,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,5
5,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5
5,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,5
5,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,5
-1,5,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,5,5,5,5,5,5,5,5,5,5,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,5,-1
-1,5,3,3,3,3,4,4,4,4,4,4,3,3,3,5,5,5,5,1,1,1,1,1,1,1,1,1,1,5,5,5,5,3,3,3,4,4,4,4,4,4,3,3,3,3,5,-1
-1,-1,5,3,3,3,3,3,3,3,3,3,3,3,5,5,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,5,5,3,3,3,3,3,3,3,3,3,3,3,5,-1,-1
-1,-1,-1,5,3,3,3,3,3,3,3,3,3,5,1,1,2,2,2,2,5,5,5,5,5,5,5,5,2,2,2,2,1,1,5,3,3,3,3,3,3,3,3,3,5,-1,-1,-1
-1,-1,-1,-1,5,5,3,3,3,3,3,3,5,1,2,2,2,2,5,5,4,4,4,4,4,4,4,4,5,5,2,2,2,2,1,5,3,3,3,3,3,3,5,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,1,2,2,2,2,5,5,4,4,4,4,4,4,4,4,4,4,5,5,2,2,2,2,1,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,2,2,2,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,2,2,2,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,2,2,2,5,5,5,5,4,4,4,4,4,4,5,4,4,4,4,4,4,5,5,5,2,2,2,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,1,2,2,2,5,5,5,5,5,5,4,4,4,4,5,5,5,4,4,4,4,5,5,5,5,5,2,2,2,1,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,1,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,5,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,1,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,5,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,1,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,5,5,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,1,5,5,-1,-1,-1,-1
