1
10007-5
cute,
Ads
42,51
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,-1,-1,-1,-1,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,9,5,-1,-1,-1,6,7,8,8,8,6,-1,-1,-1,-1,-1,-1,-1,-1,5,9,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,14,14,14,6,7,8,8,8,0,6,14,14,14,14,14,14,14,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,14,14,14,14,6,7,8,8,0,6,14,14,14,14,14,14,14,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,14,14,-1,-1,-1,-1,6,7,8,8,0,6,7,6,-1,-1,-1,-1,14,14,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,8,8,0,6,7,7,6,-1,-1,-1,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,8,8,0,6,7,7,7,6,-1,-1,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,4,6,6,6,-1,-1,-1,-1,-1,-1,6,7,8,8,0,6,7,7,8,8,0,6,-1,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,4,10,7,7,7,6,6,-1,-1,-1,6,7,8,8,8,0,6,6,8,8,8,0,6,-1,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,10,10,10,10,7,7,7,7,6,-1,6,7,7,8,8,0,6,7,7,8,8,8,0,6,-1,14,14,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,4,10,10,10,10,10,7,7,7,7,7,6,6,7,8,8,0,6,7,6,7,8,0,0,6,-1,-1,2,2,2,1,8,8,-1,-1,-1,-1,-1,-1,-1
-1,4,10,10,10,10,10,7,7,7,7,7,7,7,6,7,8,8,7,7,7,7,7,0,6,6,-1,-1,-1,2,2,2,1,8,8,-1,-1,-1,-1,-1,-1,-1
-1,-1,4,4,4,4,4,6,6,6,6,6,6,6,6,7,8,7,7,6,6,6,6,6,-1,-1,-1,-1,-1,2,2,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,8,7,6,8,8,8,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,6,8,8,8,8,2,2,6,6,6,6,6,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,8,8,8,8,2,6,8,8,8,8,0,6,6,6,6,6,6,2,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,8,8,6,0,0,8,8,8,8,8,0,6,8,8,8,8,0,6,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,8,8,8,6,6,6,0,0,0,0,6,6,8,8,8,8,0,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,8,8,6,7,7,6,6,6,6,6,6,6,0,0,0,6,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,7,7,7,7,7,7,7,7,7,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,7,6,6,6,6,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,6,8,8,8,8,8,6,8,8,6,7,6,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,6,8,7,8,8,5,5,5,5,5,7,7,6
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,7,7,7,7,7,8,8,8,8,8,13,13,13,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,7,6
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,7,7,7,7,7,8,8,8,8,13,13,13,13,13,8,8,8,8,7,8,5,5,5,5,5,5,5,5,5,6
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,7,7,7,7,7,8,8,8,8,13,13,13,13,13,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,6
