1
10007-97
cute,
Free
55,64
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,7,7,7,9,9,9,9,9,9,9,9,7,7,7,7,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,7,7,2,5,5,5,5,5,9,9,9,9,9,9,10,10,10,7,7,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,7,7,2,2,2,2,2,2,5,9,5,5,9,9,9,9,9,10,10,10,10,7,7,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,7,2,2,2,2,2,2,2,2,2,5,9,9,9,9,9,9,9,10,10,10,10,10,10,7,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,7,2,2,2,2,2,2,2,2,2,2,2,5,5,9,9,9,9,9,9,10,10,10,10,10,10,7,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,9,9,9,9,9,9,10,10,10,10,10,5,7,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,7,2,2,2,2,2,2,2,5,5,5,2,2,2,2,2,2,5,9,9,9,9,9,9,10,10,10,5,9,5,7,8,8,8,8,8,8,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,7,2,2,2,2,2,2,2,5,5,5,2,2,2,4,2,2,5,9,9,9,9,9,9,10,10,10,5,9,5,7,8,8,8,8,8,8,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,7,2,2,2,2,2,2,2,5,11,11,11,5,5,2,2,2,2,2,5,9,9,9,9,9,9,10,5,5,5,0,0,7,8,8,8,8,8,8,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,8,8,8,8,8,7,2,2,2,2,2,2,2,2,5,11,11,11,11,11,5,2,2,2,2,2,5,5,9,9,9,5,5,5,11,11,5,0,0,7,7,8,8,8,8,-1,-1,-1,-1
-1,-1,-1,-1,-1,8,8,8,8,8,8,7,2,2,2,2,2,2,2,2,2,5,5,11,11,11,11,5,5,5,2,5,11,11,5,5,5,12,12,12,5,11,11,5,0,0,0,7,8,8,8,8,-1,-1,-1
-1,-1,-1,-1,-1,8,8,8,8,8,7,2,2,2,2,2,2,2,2,2,2,2,2,5,5,11,11,11,11,11,5,5,5,5,12,12,12,5,5,12,12,5,5,11,5,0,0,7,8,8,8,8,-1,-1,-1
-1,-1,-1,-1,8,8,8,8,8,8,7,2,2,2,2,2,2,2,2,2,2,2,5,5,11,5,5,11,11,11,11,11,11,5,5,5,5,1,1,5,12,12,12,5,11,5,0,0,7,8,8,8,8,-1,-1
-1,-1,-1,-1,8,8,8,8,7,7,2,2,2,2,2,2,2,2,2,2,2,5,11,5,11,11,11,5,5,5,5,11,11,11,11,11,5,5,5,5,12,12,12,5,11,5,0,0,7,8,8,8,8,-1,-1
