1
10007-61
cute,
Free
34,42
0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,5,5,6,5,6,5,5,5,5,6,5,10,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,5,5,6,5,6,5,5,5,5,6,5,10,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10,10,10,10,10,10,5,5,6,4,4,6,4,4,4,5,6,5,5,10,0,0,0,0,0,0,0,0,0,0
0,0,10,10,1,1,1,1,1,10,5,5,6,4,5,4,4,4,4,5,4,6,5,10,0,0,0,0,0,0,0,0,0,0
0,10,1,1,0,0,0,0,1,10,5,6,4,4,5,4,4,4,4,5,4,6,5,10,0,0,0,0,0,0,0,0,0,0
10,1,0,0,10,10,10,10,10,5,5,6,4,4,5,4,4,4,4,4,4,6,4,5,10,0,0,0,0,0,0,0,0,0
10,0,0,10,0,0,0,0,10,5,5,6,4,4,4,4,4,4,4,4,4,4,4,5,10,0,0,0,0,0,0,0,0,0
10,0,0,10,0,0,0,0,10,5,5,4,4,4,5,5,4,4,4,4,5,5,4,5,10,0,0,0,0,0,0,0,0,0
10,0,0,1,10,0,0,10,5,5,2,4,5,5,10,10,5,4,4,5,10,10,5,4,5,10,0,0,0,0,0,0,0,0
10,0,0,0,1,10,0,10,5,5,5,5,5,10,1,1,10,5,5,10,1,1,10,5,5,10,0,0,0,0,0,0,0,0
0,10,0,0,1,10,0,0,10,10,10,10,10,10,0,0,10,10,10,10,0,0,10,10,10,0,0,0,0,0,0,0,0,0
0,0,10,10,10,0,0,0,0,0,10,1,1,1,0,0,1,1,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,1,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,0,0,0,0,0,0,0,0
0,10,10,0,0,10,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,0,0,0,0,0,0
0,0,0,10,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0
0,0,0,10,1,10,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,10,10,0,0,10,10
0,0,10,10,0,0,0,0,8,8,8,0,0,0,0,0,10,7,7,7,10,0,0,0,0,0,8,8,8,1,10,10,0,0
10,10,1,0,10,10,0,8,8,8,8,8,0,0,0,0,10,7,7,7,10,0,0,0,0,8,8,8,8,8,1,10,0,0
0,10,1,0,0,0,0,8,8,8,8,8,0,0,0,0,10,10,7,10,10,0,0,0,0,8,8,8,8,8,10,10,0,0
10,1,0,0,0,0,0,0,8,8,10,10,0,0,0,10,0,0,10,0,0,10,0,0,0,10,10,8,8,0,0,1,10,10
10,1,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,1,10,0
10,1,0,0,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0,0,0,1,10,0
10,1,1,1,0,0,0,0,0,0,10,10,0,0,0,1,9,9,9,1,0,0,0,0,0,10,10,0,0,0,0,1,10,0
10,1,9,9,1,0,0,0,0,0,0,0,0,0,1,9,2,2,2,9,1,0,0,0,0,0,1,1,1,0,0,1,10,0
10,9,2,2,9,1,0,1,1,1,0,0,0,1,9,2,2,2,2,2,9,1,0,0,1,1,9,9,9,1,0,1,10,0
9,2,2,2,9,1,1,10,10,9,1,0,0,1,9,2,2,2,2,2,9,1,0,1,16,16,2,2,2,9,1,10,0,0
0,9,2,2,2,9,10,7,7,10,9,1,0,1,16,16,2,3,2,2,9,1,0,16,17,17,16,2,2,9,1,10,0,0
0,9,12,12,2,2,10,7,7,10,2,9,1,16,17,17,16,2,2,2,9,1,1,16,17,17,16,2,2,10,10,10,0,0
0,12,15,15,12,2,2,10,10,2,16,16,9,16,17,17,16,2,2,2,2,12,12,9,16,16,2,2,10,7,7,10,0,0
0,12,15,15,12,2,2,2,2,16,17,17,16,2,16,16,2,2,2,2,12,15,15,12,2,3,3,2,10,7,7,10,0,0
0,0,12,12,2,2,2,2,2,16,17,17,16,3,2,2,2,2,2,2,12,15,15,12,2,3,2,3,2,10,10,0,0,0
0,0,0,9,2,2,2,2,2,3,16,16,2,2,11,11,11,11,2,3,2,12,12,3,3,3,3,3,2,9,0,0,0,0
0,0,0,9,2,2,2,7,7,7,2,2,2,11,13,13,13,13,11,2,3,3,2,7,7,7,3,3,2,9,0,0,0,0
0,0,0,0,9,2,2,7,7,7,2,2,10,13,14,14,13,13,13,11,2,3,2,7,7,7,3,3,9,0,0,0,0,0
0,0,0,0,9,2,2,7,7,7,2,2,10,14,14,14,14,13,13,11,2,3,2,7,7,7,3,3,9,0,0,0,0,0
0,0,0,0,9,3,2,3,7,3,2,2,11,0,14,14,14,14,13,11,9,3,2,3,7,3,2,3,9,0,0,0,0,0
0,0,0,0,0,9,2,2,3,2,2,9,11,0,14,14,14,14,13,11,0,9,2,3,3,2,3,9,0,0,0,0,0,0
0,0,0,0,0,9,3,2,2,2,9,0,0,11,14,14,14,14,11,0,0,0,9,3,2,3,3,9,0,0,0,0,0,0
0,0,0,0,0,0,9,2,2,9,0,0,0,0,11,11,11,11,0,0,0,0,0,9,3,3,9,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0
0.9939578,0.9978425,0.9982238
0.9883245,0.8764262,0.7871659
0.9931698,0.9095426,0.5985948
0.9800981,0.9611765,0.6658824
0.9905884,0.8770198,0.3133334
0.9970429,0.7319834,0.2423016
0.999755,0.5875001,0.0625
0.9774789,0.3418487,0.3641457
0.9950328,0.6183007,0.6793464
0.6125215,0.005297559,0.1512212
0.352496,0.08688921,0.01117117
0.3335512,0.004575164,0.4692811
0.1938726,0.3700981,0.8389707
0.5516341,0.1199346,0.7928105
0.7514161,0.4106754,0.9949892
0.6215687,0.9450981,0.9725491
0.2130719,0.4539216,0.0120915
0.6052288,0.9401962,0.3284314
