1
10007-45
cute,
Ads,1
19,19
0,2,2,0,1,3,2,2,2,3,2,2,2,3,1,0,2,2,0
2,2,0,1,3,2,2,2,3,1,3,2,2,2,3,1,0,2,2
2,0,1,3,2,2,2,3,1,0,1,3,2,2,2,3,1,0,2
0,1,3,2,2,2,3,1,0,2,0,1,3,2,2,2,3,1,0
1,3,2,2,2,3,1,0,2,2,2,0,1,3,2,2,2,3,1
3,2,2,2,3,1,0,2,2,0,2,2,0,1,3,2,2,2,3
2,2,2,3,1,0,2,2,0,0,0,2,2,0,1,3,2,2,2
2,2,3,1,0,2,2,0,0,1,0,0,2,2,0,1,3,2,2
2,3,1,0,2,2,0,0,1,1,1,0,0,2,2,0,1,3,2
3,1,0,2,2,0,0,1,1,0,1,1,0,0,2,2,0,1,3
2,3,1,0,2,2,0,0,1,1,1,0,0,2,2,0,1,3,2
2,2,3,1,0,2,2,0,0,1,0,0,2,2,0,1,3,2,2
2,2,2,3,1,0,2,2,0,0,0,2,2,0,1,3,2,2,2
3,2,2,2,3,1,0,2,2,0,2,2,0,1,3,2,2,2,3
1,3,2,2,2,3,1,0,2,2,2,0,1,3,2,2,2,3,1
0,1,3,2,2,2,3,1,0,2,0,1,3,2,2,2,3,1,0
2,0,1,3,2,2,2,3,1,0,1,3,2,2,2,3,1,0,2
2,2,0,1,3,2,2,2,3,1,3,2,2,2,3,1,0,2,2
0,2,2,0,1,3,2,2,2,3,2,2,2,3,1,0,2,2,0
0.9137256,0.9686275,1
0.227451,0.6980392,0.9882354
0.8588236,0.01176471,0.04313726
1,0.4627451,0.482353
