1
10007-54
cute,
Ads,1
21,30
-1,-1,-1,-1,13,13,13,13,13,13,13,13,13,13,13,13,-1,-1,-1,-1,-1
-1,-1,-1,13,12,11,12,12,11,12,12,11,12,12,11,12,13,-1,-1,-1,-1
-1,-1,-1,13,11,12,11,11,12,11,11,12,11,11,12,11,13,-1,-1,-1,-1
-1,-1,-1,13,12,12,12,12,12,12,12,12,12,12,12,12,13,-1,-1,-1,-1
-1,-1,-1,-1,13,13,13,13,13,13,13,13,13,13,13,13,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,4,10,10,4,10,10,4,10,10,4,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,6,10,4,4,10,4,4,10,4,4,10,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,6,6,6,6,6,6,6,6,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,8,6,8,6,8,6,6,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,5,5,8,5,8,5,8,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,5,4,4,4,4,4,4,5,-1,-1,-1,-1,-1,-1,-1
-1,10,10,-1,-1,-1,2,5,5,5,5,5,5,1,1,-1,-1,-1,-1,-1,-1
-1,10,0,-1,-1,2,2,-1,6,-1,-1,1,9,9,9,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,3,3,2,-1,-1,1,9,9,9,10,10,1,-1,-1,-1,-1
-1,-1,-1,2,3,3,6,6,2,-1,1,9,9,10,10,10,1,-1,-1,-1,-1
-1,-1,2,3,3,6,6,6,6,2,1,9,10,10,0,10,1,-1,-1,-1,-1
-1,-1,2,3,6,6,6,0,6,5,7,1,10,10,0,1,-1,-1,-1,-1,-1
-1,-1,2,3,6,6,6,0,5,7,7,7,1,1,1,-1,-1,-1,-1,4,-1
-1,-1,-1,2,6,6,6,6,7,7,7,8,8,5,-1,-1,-1,-1,4,0,4
-1,-1,-1,-1,2,2,6,7,7,7,8,8,8,8,5,-1,-1,-1,-1,4,-1
-1,-1,-1,-1,-1,-1,5,7,7,7,8,8,8,8,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,10,-1,5,7,7,8,8,8,8,8,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,5,7,7,8,8,8,0,0,5,-1,-1,-1,-1,-1,-1
-1,8,-1,-1,-1,-1,5,7,8,8,8,8,0,0,5,-1,-1,-1,-1,-1,-1
8,-1,8,-1,-1,-1,5,7,8,8,8,8,8,8,5,-1,-1,5,-1,-1,-1
-1,8,-1,-1,-1,-1,-1,5,7,8,8,8,8,5,-1,-1,-1,8,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,7,8,8,5,-1,-1,5,8,-1,8,5,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,-1,-1,-1,-1,-1,8,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1
0.9843138,0.9843138,0.9843138
0.09411766,0.5019608,0.03921569
0.6901961,0.02352941,0.02352941
0.8470589,0.04705883,0.04705883
1,0.5019608,0.4509804
1,0.4392157,0.08235294
1,0.09411766,0.09411766
0.8901961,0.8352942,0.2039216
1,0.937255,0.2470588
0.3294118,0.854902,0.172549
0.4156863,1,0.2392157
0.1960784,0.9294118,1
0.5568628,0.5019608,1
0.06666667,0.0509804,1
