1
10007-56
cute,
Free
30,29
-1,-1,-1,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,8,0,0,0,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,8,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,-1,4,4,4,4,-1,-1,-1
-1,-1,-1,8,0,7,7,7,7,0,0,0,0,0,0,4,4,4,4,4,4,4,4,0,0,0,4,-1,-1,-1
-1,-1,-1,8,0,7,5,5,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,-1
-1,-1,8,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,4,-1,-1,-1
-1,-1,8,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,2,2,3,0,4,-1,-1,-1
-1,-1,8,4,0,0,0,0,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,0,0,4,-1,-1
-1,-1,8,4,0,0,3,3,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,3,0,0,4,-1,-1
-1,-1,8,0,4,0,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,3,0,0,4,-1,-1
-1,-1,8,0,4,0,3,2,2,2,2,1,1,1,1,1,1,1,1,1,8,1,2,2,2,3,0,4,-1,-1
-1,-1,8,0,4,0,3,2,2,2,1,1,1,1,1,9,1,1,1,8,7,8,1,2,2,3,0,4,-1,-1
-1,8,0,0,4,0,3,2,2,2,1,1,1,1,9,6,9,1,8,7,7,7,8,2,2,3,0,4,-1,-1
-1,8,0,0,4,0,3,2,2,1,1,1,1,9,6,5,6,8,7,7,7,7,7,8,2,3,0,4,-1,-1
-1,8,0,0,4,0,0,3,2,1,1,1,9,6,5,5,5,8,0,7,8,7,7,8,2,3,0,0,4,-1
-1,8,0,7,4,0,0,3,2,1,1,9,6,5,5,5,5,5,8,8,1,8,8,1,2,3,0,0,4,-1
-1,8,0,7,4,0,0,3,2,1,9,6,5,5,5,5,5,5,5,6,9,1,1,1,2,3,0,0,4,-1
-1,8,0,7,5,4,0,3,2,9,6,5,5,5,5,5,5,5,5,5,6,9,1,1,2,2,3,0,4,-1
-1,8,0,7,5,4,0,3,2,9,6,0,5,5,5,6,5,5,5,5,6,9,1,2,2,2,3,0,4,-1
-1,8,0,7,5,4,0,3,2,9,6,5,0,0,6,9,6,5,5,5,6,9,1,2,2,2,3,0,4,-1
8,0,0,7,7,4,0,3,2,2,9,6,6,6,9,1,9,6,6,6,9,1,2,2,2,2,3,0,4,-1
8,0,0,0,0,4,0,0,3,2,2,9,9,9,1,1,1,9,9,9,1,2,2,2,2,2,3,0,4,-1
8,0,0,0,0,4,0,0,3,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,3,3,0,0,4
8,8,8,8,8,4,0,0,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,0,0,0,0,4
-1,-1,-1,-1,-1,8,4,0,3,2,2,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,4
-1,-1,-1,-1,-1,-1,4,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4
-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,4,0,0,0,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1
1,0.9607844,0.7568628
0.6196079,0.937255,1
0,0.5215687,0.9803922
0,0.2117647,0.8235295
1,0.6196079,0.909804
1,0.4117647,0.8509805
0.9803922,0,0.3686275
0.8235295,0,0.1215686
0.6862745,0,0.1215686
