1
10007-0
cute,
Free
25,14
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,2,2,2,-1,-1,-1,2,6,6,6,2,-1,-1,-1,2,2,2,2,-1,-1,-1
-1,-1,2,0,0,0,1,2,-1,2,5,6,6,4,6,2,-1,2,0,0,0,0,2,-1,-1
-1,2,0,2,0,0,0,0,2,3,5,5,5,5,5,5,2,1,0,0,0,2,0,2,-1
2,0,0,0,0,0,0,2,5,6,5,6,6,6,6,6,6,2,0,0,0,0,0,0,2
2,0,2,0,0,0,0,2,4,1,4,5,5,5,5,5,5,2,0,0,0,0,2,0,2
0,2,0,0,2,0,0,2,3,1,0,6,2,4,6,5,6,2,0,0,2,0,0,2,0
2,0,0,2,0,0,2,-1,2,6,5,2,-1,2,6,6,2,-1,2,0,0,2,0,0,2
2,0,2,0,0,2,-1,-1,-1,2,2,-1,-1,-1,2,2,-1,-1,-1,2,0,0,2,0,2
2,0,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2
-1,2,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,-1
-1,-1,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,-1,-1
-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1
0.9960785,0.9882354,0.9921569
0.9764706,0.9960785,1
0.1254902,0.1215686,0.1137255
0.9294118,0.03137255,0.01960784
0.9647059,0.01568628,0.01960784
0.9843138,0.003921569,0.03529412
0.9921569,0.003921569,0.003921569
