1
10007-44
cute,
Ads,1
19,19
0,3,4,4,4,0,1,3,0,4,0,3,1,0,4,4,4,3,0
3,3,0,0,4,4,0,1,3,0,3,1,0,4,4,0,0,3,3
4,0,2,2,2,2,4,3,1,3,1,3,4,2,2,2,2,0,4
4,0,2,0,0,2,3,3,3,1,3,3,3,2,0,0,2,0,4
4,4,2,0,1,1,1,3,1,4,1,3,1,1,1,0,2,4,4
0,4,2,2,1,3,4,1,3,4,3,1,4,3,1,2,2,4,0
1,0,4,3,1,4,2,4,3,2,3,4,2,4,1,3,4,0,1
3,1,3,3,3,1,4,0,1,3,1,0,4,1,3,3,3,1,3
0,3,1,3,1,3,3,1,2,2,2,1,3,3,1,3,1,3,0
4,0,3,1,4,4,2,3,2,0,2,3,2,4,4,1,3,0,4
0,3,1,3,1,3,3,1,2,2,2,1,3,3,1,3,1,3,0
3,1,3,3,3,1,4,0,1,3,1,0,4,1,3,3,3,1,3
1,0,4,3,1,4,2,4,3,2,3,4,2,4,1,3,4,0,1
0,4,2,2,1,3,4,1,3,4,3,1,4,3,1,2,2,4,0
4,4,2,0,1,1,1,3,1,4,1,3,1,1,1,0,2,4,4
4,0,2,0,0,2,3,3,3,1,3,3,3,2,0,0,2,0,4
4,0,2,2,2,2,4,3,1,3,1,3,4,2,2,2,2,0,4
3,3,0,0,4,4,0,1,3,0,3,1,0,4,4,0,0,3,3
0,3,4,4,4,0,1,3,0,4,0,3,1,0,4,4,4,3,0
0.1411765,0.4784314,0.7137255
0.0627451,0.2745098,0.4235294
0.7294118,0.7450981,0.7529413
0.8156863,0.937255,1
1,1,0.9411765
