1
10007-67
cute,
Free
63,57
-1,-1,-1,-1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,-1,-1,-1,-1,-1,-1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,-1,-1
-1,-1,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,15,15,15,15,-1,-1,-1,-1,13,13,13,13,13,13,13,13,20,12,20,12,13,13,13,13,13,13,13,13,13,13,12,20,13,13,13,-1
-1,15,15,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,15,15,15,1,1,1,1,15,1,15,15,1,15,15,-1,-1,13,13,13,13,20,13,13,12,12,12,20,12,12,12,12,12,11,20,11,12,12,12,13,20,13,20,13,13,13
15,15,1,1,1,1,1,1,1,1,1,1,15,3,3,3,3,3,3,3,3,15,1,1,1,1,15,15,15,15,15,15,15,-1,13,13,13,20,12,20,12,12,12,12,12,12,12,12,12,11,20,12,20,12,12,12,12,12,20,13,13,13,13
15,15,1,1,1,9,1,1,1,1,1,15,3,3,3,3,3,3,3,3,3,3,15,1,1,1,15,15,15,15,15,15,15,-1,-1,13,13,13,20,12,12,12,12,12,12,12,12,12,12,12,11,20,12,12,12,12,12,12,12,12,13,13,-1
15,15,1,1,9,9,9,1,1,1,15,3,3,3,3,3,3,3,3,3,3,3,3,15,1,1,1,15,15,1,15,15,15,-1,-1,-1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,-1,-1
15,15,1,9,9,9,9,9,1,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,1,15,1,1,15,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,18,18,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,15,1,1,9,1,9,1,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,15,1,15,15,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,18,18,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,15,1,1,1,1,1,1,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,1,1,15,15,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,18,18,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,15,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,1,1,15,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,18,18,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,15,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,1,1,1,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,18,18,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,15,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,1,1,1,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,18,18,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,15,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,1,1,1,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,18,18,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,15,1,1,15,15,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,1,1,1,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,18,18,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
