1
10007-112
cute,
Free
15,19
-1,-1,-1,-1,-1,17,17,17,17,17,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,17,20,20,20,17,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,17,20,19,20,17,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,16,-1,16,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,18,-1,18,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,8,15,10,15,8,-1,-1,-1,-1,-1
-1,-1,-1,15,8,15,14,10,14,15,8,15,-1,-1,-1
-1,-1,15,8,15,14,7,3,7,14,15,8,15,-1,-1
-1,15,8,15,14,6,4,1,4,6,14,15,8,15,-1
-1,15,8,15,14,5,1,13,0,5,14,15,8,15,-1
15,8,15,14,6,5,13,9,13,5,6,14,15,8,15
15,8,15,14,6,12,9,9,9,12,6,14,15,8,15
15,8,15,14,6,12,9,11,9,12,6,14,15,8,15
15,8,15,14,6,12,12,1,12,12,6,14,15,8,15
15,8,15,14,6,2,1,1,1,2,6,14,15,8,15
15,8,8,15,14,6,2,1,2,6,14,15,8,8,15
-1,15,8,15,14,6,2,1,2,6,14,15,8,15,-1
-1,-1,15,8,15,14,6,2,6,14,15,8,15,-1,-1
-1,-1,-1,-1,8,15,14,6,14,15,8,-1,-1,-1,-1
0.9882354,0.8117648,0.9803922
1,0.8000001,0.9921569
0.9647059,0.6196079,0.9607844
0.9843138,0.627451,1
0.9529412,0.6078432,1
1,0.5764706,0.9960785
0.9529412,0.4117647,0.9568628
0.9450981,0.4156863,0.9607844
0.9803922,0.3843138,0.9607844
0.9607844,0.2588235,0.9529412
0.9137256,0.3411765,0.9019608
0.8705883,0.1764706,0.8666667
0.8666667,0.2039216,0.8431373
0.854902,0.1843137,0.8352942
0.7843138,0.1294118,0.7764707
0.6627451,0.0627451,0.6509804
0.4470589,0.1333333,0.7098039
0.4078432,0.03529412,0.7882354
0.3019608,0.0627451,0.5215687
0.7607844,0.2941177,0.9607844
0.6156863,0.08627451,0.9686275
