1
10007-105
cute,
Free
55,39
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,6,-1,6,-1,-1,6,-1,-1,6,-1,-1,6,-1,-1,6,6,6,-1,6,-1,-1,6,-1,-1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,-1,6,-1,6,-1,6,-1,-1,6,-1,-1,6,-1,-1,6,-1,-1,-1,6,-1,6,-1,-1,-1,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,-1,6,-1,6,-1,6,6,6,6,-1,-1,6,-1,-1,6,6,6,-1,6,6,6,-1,-1,-1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,-1,6,-1,6,-1,6,-1,-1,6,-1,-1,6,-1,-1,6,-1,-1,-1,6,-1,-1,6,-1,-1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,-1,-1,-1,6,-1,-1,6,6,-1,-1,6,6,6,-1,6,6,6,-1,6,6,6,-1,-1,-1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,4,4,3,3,4,4,4,2,4,4,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,4,4,3,3,3,3,4,3,3,2,4,4,2,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,6,-1,-1,6,-1,6,-1,6,-1,-1,-1,6,-1,6,-1,-1,6,-1,-1,5,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,-1,-1,6,-1,6,-1,6,-1,-1,6,-1,6,-1,-1,6,6,-1,6,-1,6,-1,-1,-1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,-1,-1,6,-1,6,6,6,-1,-1,6,-1,6,-1,6,-1,6,-1,6,6,-1,-1,-1,-1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,-1,-1,6,-1,6,-1,-1,6,-1,6,-1,6,6,-1,-1,6,-1,6,-1,6,-1,-1,-1,5,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,6,6,-1,-1,6,6,6,-1,-1,6,-1,6,-1,-1,-1,6,-1,6,-1,-1,6,-1,-1,5,3,3,3,3,1,1,3,3,3,1,3,3,3,3,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,3,3,1,1,1,1,3,1,1,1,3,3,1,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,6,8,6,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,7,6,-1,-1,6,8,8,8,6,-1,-1,-1,-1,-1,-1,-1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,7,7,7,6,6,8,8,9,8,8,6,-1,-1,-1,-1,-1,-1,5,5,1,1,1,1,5,5,1,1,1,5,5,1,1,1,1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,6,7,7,7,7,6,8,8,9,9,9,8,8,6,-1,-1,-1,-1,-1,5,0,5,1,1,5,0,0,5,1,5,0,0,5,1,1,5,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,6,7,7,7,7,6,8,8,9,9,8,9,9,8,8,6,-1,-1,-1,-1,5,0,0,5,1,5,0,0,0,5,0,0,0,5,1,5,0,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,6,7,7,7,7,7,6,8,9,9,8,6,8,9,9,8,6,-1,-1,-1,-1,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,6,7,7,7,7,7,7,7,6,8,8,6,-1,6,8,8,6,-1,-1,-1,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
