1
10007-6
cute,
Ads
75,63
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,2,2,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,-1,4,4,2,3,3,2,4,4,-1,4,4,4,4,4,4,4,4,4,4,4,4,-1,4,4,4,4,2,2,2,4,4,4,4,-1,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,14,14,14,14,4,3,4,4,4,4,2,3,3,2,4,4,4,4,3,4,14,14,14,14,14,14,4,3,4,4,4,4,4,2,3,3,3,2,4,4,4,4,4,3,4,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,14,12,12,12,12,12,12,4,3,4,3,4,4,4,2,2,4,4,4,3,4,3,4,12,12,12,12,12,12,4,3,4,3,4,4,4,2,3,2,3,2,4,4,4,3,4,3,4,-1,4,3,4,-1,-1,4,4,4,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,12,12,12,12,12,12,12,12,12,4,2,4,3,4,4,4,4,4,4,4,4,3,4,2,4,12,13,13,13,13,12,4,3,4,3,4,4,4,2,3,3,3,2,4,4,4,3,4,3,4,4,4,2,4,-1,-1,4,1,1,4,4,4,4,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,4,12,12,12,12,12,12,12,12,12,12,4,0,4,3,3,4,4,4,4,4,4,3,3,4,2,4,13,13,13,13,13,13,4,2,4,3,4,4,4,4,2,2,2,4,4,4,4,3,4,2,4,12,4,2,4,-1,-1,4,0,0,4,1,1,4,-1
-1,-1,-1,-1,-1,-1,-1,-1,4,12,12,12,12,12,12,12,12,12,12,12,4,0,2,4,3,3,3,3,3,3,3,3,4,2,2,4,13,13,13,13,13,13,4,2,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,12,4,2,4,-1,4,4,4,0,0,0,0,4,-1
-1,-1,-1,-1,-1,-1,-1,-1,4,13,13,13,12,4,4,4,4,12,13,13,13,4,0,2,4,4,4,4,4,4,4,4,2,2,4,13,13,13,13,13,13,13,4,2,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,12,4,2,4,-1,4,1,0,0,0,0,1,4,-1
-1,-1,-1,-1,-1,-1,-1,4,13,13,13,12,4,4,4,2,2,4,13,13,13,13,4,0,0,2,2,2,2,2,2,2,2,4,13,13,13,13,13,13,13,13,4,0,4,3,3,4,4,4,4,4,4,4,4,4,3,3,4,2,4,12,12,4,4,-1,4,0,0,0,4,4,4,4,-1
-1,-1,-1,-1,-1,-1,-1,4,13,13,13,12,10,10,10,4,2,4,13,13,13,13,13,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,12,12,12,13,4,0,2,4,3,3,3,3,3,3,3,3,3,3,3,4,2,2,4,12,12,4,-1,-1,4,4,0,1,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,4,13,13,13,12,11,11,10,4,2,4,13,13,13,13,13,13,13,13,13,12,14,14,14,12,13,13,13,13,13,12,12,14,14,13,13,4,0,2,4,4,4,4,4,4,4,4,4,4,4,2,2,4,13,13,12,4,-1,-1,-1,4,4,4,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,4,13,13,13,12,0,11,10,4,2,4,13,13,13,13,13,13,13,13,13,13,12,14,12,13,13,13,13,13,13,13,13,13,13,13,13,13,4,0,0,0,2,2,2,2,2,2,2,2,2,2,4,13,13,13,12,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,4,13,13,13,12,0,11,10,4,2,4,13,13,13,13,13,13,13,13,13,13,12,14,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,12,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,4,13,13,13,13,4,4,4,2,2,4,13,13,13,13,13,13,13,13,13,13,12,14,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,14,12,12,13,13,13,13,13,13,13,13,13,13,12,4,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4
-1,-1,-1,-1,-1,-1,-1,4,13,13,13,13,13,4,4,4,4,13,13,13,13,13,13,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,13,13,13,13,13,12,12,4,-1,-1,-1,-1,-1,-1,-1,4,1,0,4
-1,-1,-1,-1,-1,-1,-1,-1,4,13,13,13,13,13,13,13,13,13,13,12,4,4,4,4,4,4,4,3,4,4,4,4,4,4,1,1,4,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,12,12,12,12,12,4,-1,-1,-1,-1,-1,-1,-1,4,0,0,4
-1,-1,-1,-1,-1,-1,-1,-1,-1,4,13,13,13,13,13,13,13,12,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,1,1,4,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,12,12,4,-1,-1,-1,-1,-1,-1,-1,-1,4,4,1,4
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,13,13,13,13,4,4,3,3,3,4,4,4,4,4,3,3,4,4,4,4,4,1,1,4,0,0,0,4,1,4,0,0,7,7,7,7,0,0,0,0,0,0,0,0,0,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,3,4,4,4,4,4,1,1,4,0,0,0,0,4,1,4,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,3,3,3,4,4,4,4,3,3,4,4,4,4,1,1,1,4,0,0,0,0,4,1,4,7,7,7,7,7,7,7,7,0,0,0,0,4,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,3,3,3,4,4,4,4,3,3,4,4,4,4,1,1,4,0,0,0,0,0,4,1,1,4,7,7,7,7,7,7,7,0,0,0,1,4,4,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,3,3,3,4,4,4,4,4,3,4,4,4,1,0,1,4,0,0,0,0,0,0,1,1,1,4,7,7,7,7,7,7,0,0,0,4,-1,4,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,3,4,4,4,4,4,3,4,4,4,0,0,0,4,0,0,0,0,0,0,4,1,1,1,0,4,7,7,7,0,0,0,1,4,-1,-1,4,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,3,4,4,4,4,3,4,4,1,0,0,0,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,-1,-1,-1,4,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,4,4,4,4,4,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,-1,-1,-1,4,0,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,-1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,-1,-1,4,1,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,-1,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,-1,-1,-1,-1,4,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
