1
10007-108
cute,
Free
20,29
-1,-1,-1,3,3,3,3,3,-1,-1,-1,3,3,3,3,3,-1,-1,-1,-1
-1,-1,3,3,3,3,3,3,3,-1,3,3,3,3,3,3,3,-1,-1,-1
-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1
-1,-1,-1,3,3,3,3,0,0,0,0,3,3,3,3,3,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,0,0,0,0,0,0,0,3,3,3,-1,-1,-1,-1
-1,-1,3,3,3,3,0,0,0,0,0,0,0,3,4,3,3,3,3,-1
-1,3,1,1,1,3,3,0,0,0,0,0,3,4,4,3,1,1,1,3
-1,3,1,1,1,3,4,3,3,3,3,3,4,4,4,3,1,1,1,3
-1,-1,3,1,1,3,4,3,1,1,1,3,4,4,3,1,1,1,3,-1
-1,-1,-1,3,1,3,4,3,1,1,1,3,4,4,3,1,3,3,-1,-1
-1,-1,-1,-1,3,3,4,3,1,1,1,3,4,4,3,3,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,4,3,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,1,1,1,1,1,1,1,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,1,1,1,3,3,1,1,1,1,3,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,1,1,1,1,1,1,1,1,1,3,3,-1,-1,-1,-1
-1,-1,3,3,3,1,1,3,1,1,3,1,1,1,3,0,3,-1,-1,-1
-1,3,0,0,3,1,1,3,1,1,3,1,1,3,0,0,0,3,-1,-1
-1,3,0,0,0,3,1,1,1,1,1,1,1,3,0,0,2,3,-1,-1
3,2,2,0,0,0,3,3,3,3,3,3,3,0,0,2,2,2,3,-1
3,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,-1
3,2,2,2,0,0,0,2,2,2,2,0,0,0,2,2,2,2,3,-1
3,2,2,2,0,0,2,2,2,2,2,2,0,0,2,2,2,2,3,-1
3,2,2,2,0,2,2,2,2,2,2,2,2,0,0,2,2,2,3,-1
-1,3,2,0,0,2,2,2,2,2,2,2,2,0,0,0,2,3,-1,-1
-1,3,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,3,-1,-1
-1,-1,3,0,0,0,2,2,2,2,2,2,0,0,0,0,3,-1,-1,-1
-1,-1,-1,3,0,0,0,2,2,2,2,0,0,0,0,3,-1,-1,-1,-1
-1,-1,-1,-1,3,0,0,0,0,0,0,0,0,3,3,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1
0.9725491,0.8784314,0.8784314
0.9411765,0.6784314,0.4705883
1,0,0
0.0509091,0.03272728,0.01818183
0.03137255,0.2078432,0.7294118
