1
10007-13
cute,
Free
36,43
-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,4,4,4,4,4,4,4,7,7,7,7,7,7,8,8,8,8,8,8,7,8,8,8,8,8,8,4,-1,-1,-1,-1
-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,7,7,7,7,8,8,8,8,6,6,9,7,8,8,9,9,9,9,4,4,-1,-1,-1
-1,-1,-1,7,7,7,7,7,7,7,7,7,8,10,7,7,7,8,8,8,8,6,10,9,7,8,9,9,9,9,10,7,7,8,-1,-1
-1,-1,-1,8,7,7,8,7,8,8,8,8,8,10,7,7,7,8,8,8,8,8,8,9,7,8,9,9,9,9,9,7,8,8,-1,-1
-1,-1,-1,8,7,8,7,8,8,9,8,9,9,10,7,7,7,8,8,9,8,6,6,9,7,8,9,9,9,9,10,7,8,9,-1,-1
-1,-1,-1,8,8,7,8,8,9,8,9,9,9,10,5,7,7,8,8,9,8,6,10,9,7,8,9,9,9,9,10,7,8,9,-1,-1
-1,-1,-1,8,7,8,8,9,8,9,9,9,9,10,5,5,7,8,8,9,9,8,8,9,7,8,9,9,9,9,10,7,8,9,-1,-1
-1,-1,-1,8,8,8,9,8,9,9,9,9,9,10,5,5,7,8,9,9,8,6,6,9,7,8,9,9,9,9,10,7,10,9,-1,-1
-1,-1,-1,8,8,8,8,9,8,9,9,9,9,10,5,5,7,8,9,9,8,6,10,9,7,8,9,9,9,10,7,8,8,-1,-1,-1
