1
10007-52
cute,
Ads,1
22,17
-1,-1,-1,-1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-1,-1,-1
-1,-1,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,-1,-1
-1,6,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,6,-1
6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6
6,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,6
6,1,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,1,6
-1,6,1,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,6,1,6,-1
-1,-1,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,-1,-1
-1,-1,-1,-1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,6,-1,-1,-1
-1,-1,-1,-1,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,-1,-1,-1
-1,-1,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,-1,-1
-1,-1,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,6,6,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,0,0,0,6,7,7,6,0,6,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,0,6,7,7,7,7,6,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,6,7,7,3,7,6,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,6,6,7,7,6,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.9843138,0.9843138,0.9843138
0.909804,0.9215687,0.9529412
0.8196079,0.8352942,0.8705883
1,0.8470589,0.8470589
1,0.8627452,0.9686275
0.4078432,0.5686275,0.8352942
0.1372549,0.1764706,0.2901961
1,0.07058824,0.07058824
1,0.8313726,0.1764706
1,0.9686275,0.8078432
