1
10007-17
cute,
Free
25,14
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,4,4,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,4,4,4,4,4,3,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,3,4,4,4,4,4,4,4,4,3,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,3,4,4,4,4,4,4,4,4,4,4,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,4,4,4,4,4,4,4,4,4,4,4,4,3,-1,-1,-1,-1,-1
0,1,1,-1,-1,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,-1,-1,1,-1
-1,0,0,1,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,2,2,0,1
0,0,0,-1,-1,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,-1,-1,0,-1
-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,5,4,4,4,4,5,-1,-1,5,4,4,4,4,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1
0.7137255,0.7176471,0.7215686
0.6784314,0.6784314,0.682353
0.3137255,0.1647059,0.2313726
0.5607843,0.1803922,0.1568628
0.6509804,0.2,0.1686275
0.7803922,0.2431373,0.2156863
