1
10007-58
cute,
Free
24,23
-1,-1,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,5,4,2,2,7,-1,-1,-1,10,10,11,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1
5,3,3,3,3,2,7,-1,10,15,15,15,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,3,3,3,3,3,2,10,15,29,29,17,15,11,-1,-1,-1,-1,26,-1,-1,-1,-1,-1
5,3,3,3,3,2,8,15,29,29,29,17,17,15,11,-1,-1,-1,26,-1,-1,-1,-1,-1
-1,6,0,1,1,10,16,17,17,17,21,27,18,18,30,11,-1,-1,11,-1,11,-1,-1,-1
-1,-1,6,1,10,16,28,17,17,30,17,18,27,18,18,15,11,-1,20,-1,-1,-1,-1,-1
-1,-1,-1,10,16,28,28,17,17,30,17,18,18,27,18,25,15,11,20,-1,26,-1,-1,-1
-1,-1,9,16,28,28,28,17,17,17,30,18,18,18,27,25,25,15,11,-1,11,-1,-1,-1
-1,11,15,17,17,17,21,26,17,17,17,30,17,17,17,27,18,18,30,11,22,-1,-1,-1
-1,11,23,17,17,30,17,17,26,17,17,17,30,17,17,18,27,18,18,15,11,-1,-1,-1
-1,11,23,17,17,30,17,17,17,26,17,17,17,30,17,18,18,27,18,24,15,11,-1,-1
-1,-1,11,21,17,17,30,17,17,17,26,17,17,17,30,18,18,18,27,24,24,15,11,-1
-1,-1,-1,11,22,24,24,30,17,17,17,26,17,17,17,30,17,17,17,19,25,31,13,-1
-1,-1,-1,-1,11,22,24,17,30,17,17,17,26,17,17,17,30,17,17,25,19,25,31,11
-1,-1,-1,-1,-1,11,22,17,17,30,17,17,17,26,17,17,17,30,17,25,19,25,31,11
-1,-1,-1,-1,-1,-1,11,21,17,17,30,17,17,17,26,17,17,17,30,31,25,25,31,11
-1,-1,-1,-1,-1,-1,-1,11,22,24,24,14,17,17,17,27,18,18,18,17,17,17,12,11
-1,-1,-1,-1,-1,-1,-1,-1,11,22,24,17,14,17,17,18,27,18,18,17,17,17,12,11
-1,-1,-1,-1,-1,-1,-1,-1,-1,11,22,17,17,14,17,18,27,27,18,17,17,17,12,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,21,17,17,14,11,11,11,27,17,17,21,12,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,-1,11,11,11,11,26,26,11,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,-1,-1,-1
1,0.8470589,0.6470588
1,0.8000001,0.5333334
0.937255,0.8039216,0.4705883
1,0.9312218,0.5978885
0.9843138,0.7176471,0.5176471
0.72493,0.4616247,0.27507
0.6392157,0.4392157,0.2392157
0.6705883,0.2705882,0.3372549
0.7960785,0.3960785,0.4627451
0.5529412,0.08627451,0.4196079
0.6392157,0.06778713,0.7725491
0.6737744,0.001470588,0.8059642
0.7333333,0.06666667,0.8666667
0.6901961,0.02352941,0.8901961
0.7333333,0.06666667,0.9333334
0.7969189,0.1064426,0.9302522
0.8000001,0.2666667,0.9333334
0.8666667,0.5333334,1
0.8666667,0.6,1
0.909804,0.6431373,1
0.9294118,0.6627451,1
1,0.6941177,1
0.9960785,0.6627451,1
0.9333334,0.6,1
0.8705883,0.5372549,0.937255
0.8176471,0.5509804,0.9509804
0.9405733,0.7405732,1
0.9921569,0.7254902,1
0.9607844,0.427451,1
0.9607844,0.3607843,1
0.8000001,0.06666667,1
0.7764707,0.1098039,0.9764706
