1
10007-115
cute,
Free
19,19
-1,-1,-1,-1,-1,10,11,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,10,6,2,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,10,6,4,3,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,10,7,5,6,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,10,10,10,10,7,7,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,6,6,7,7,8,7,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,2,4,5,7,8,5,7,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,0,2,6,10,9,3,5,7,11,11,-1,-1,-1,-1,-1,-1,-1,-1
-1,10,10,10,-1,10,9,3,5,7,11,11,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,10,9,1,4,7,11,11,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,10,9,1,5,7,11,11,-1,10,11,10,-1
-1,-1,-1,-1,-1,-1,-1,-1,10,9,3,5,7,11,10,6,2,0,10
-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,3,5,7,7,5,4,2,11
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,8,8,8,7,6,6,10
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,7,8,10,10,10,10,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,6,5,7,10,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,3,4,6,10,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,0,2,6,10,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,11,10,-1,-1,-1,-1,-1
0.8029413,0.627451,0.9421569
0.882353,0.6686275,1
0.8150328,0.509804,0.9816993
0.7928106,0.4535948,0.9973856
0.7929413,0.3576471,1
0.692549,0.2415686,0.9988236
0.5918301,0.1215686,0.9594772
0.4372549,0.003050109,0.9568627
0.4738562,0.003921569,0.9875818
0.4218488,0.007282914,0.9137256
0.3816994,0.07647059,0.7451913
0.3042312,0.04767802,0.7089784
