1
10007-66
cute,
Free
61,51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,11,11,11,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,0,0,0,10,11,0,0,0,0,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,5,5,5,0,0,11,1,11,11,11,11,11,11,0,0,10,10,10,10,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,1,11,11,1,11,11,0,11,11,11,0,11,10,10,0,0,0,5,5,5,4,4,4,4,4,4,4,5,0,0,0,0,0,0,0,0,0
0,0,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,0,11,0,11,11,1,11,10,10,1,5,5,5,4,4,4,4,4,4,5,5,0,0,0,0,0,0,0,0,0,0
0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,6,6,6,6,6,6,6,6,6,6,6,6,6,11,11,0,11,11,11,11,0,11,10,6,6,0,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,5,5,5,4,4,4,4,5,5,5,5,0,6,0,0,0,0,0,0,0,0,7,7,7,7,7,8,8,11,11,11,0,11,0,11,10,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5,5,4,4,4,4,4,4,5,5,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,11,0,11,1,11,10,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,5,5,5,5,5,5,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,0,0,0,0,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,0,6,8,7,0,0,0,0,6,6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6,0,0,6,6,6,7,7,7,7,7,7,6,6,6,8,8,6,6,6,6,6,6,6,8,6,6,7,0,6,8,7,0,0,0,0,1,6,6,0,0,0,0,0,0
