1
10007-22
cute,
Free
19,18
-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,3,3,0,0,0,3,3,3,3,3,-1,-1,-1,-1
-1,-1,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,-1
-1,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,-1
-1,3,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,3,-1
3,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,3
3,0,0,0,0,0,4,4,4,4,4,4,4,0,0,0,0,0,3
3,0,0,0,0,4,4,4,4,4,4,4,4,4,0,0,0,0,3
3,0,0,0,4,4,4,4,4,4,4,4,4,4,4,0,0,0,3
3,0,0,0,4,4,0,4,4,4,4,4,4,4,4,0,0,0,3
3,0,0,0,0,4,4,0,4,4,4,4,4,4,0,0,0,0,3
-1,3,0,0,0,0,4,4,4,0,4,4,4,0,0,0,0,3,-1
-1,-1,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,-1
-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1
1,1,1
0.1137255,0.1137255,0.1137255
0.01176471,0.01176471,0.01176471
0,0,0
1,0,0
