1
10007-50
cute,
Ads,1
22,19
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,3,3,3,3,2,1,1,4,4,1,1,4,4,1,1,2,3,3,3,3,4
4,2,3,3,3,3,2,4,0,4,1,1,4,0,4,2,3,3,3,3,3,4
-1,4,3,3,3,3,3,3,0,4,0,0,4,0,3,3,3,3,3,3,4,-1
-1,-1,4,2,3,3,3,0,0,0,1,0,0,0,0,3,3,3,3,4,-1,-1
-1,-1,-1,4,3,3,0,0,0,1,0,0,0,0,0,0,3,3,4,-1,-1,-1
-1,-1,-1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,-1,-1
-1,-1,-1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,-1,-1
-1,-1,-1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,-1,-1,-1
-1,-1,-1,-1,4,0,0,0,0,4,4,4,0,0,0,0,0,1,-1,-1,-1,-1
-1,-1,-1,-1,4,0,3,3,3,0,0,0,3,3,3,3,0,4,-1,-1,-1,-1
-1,-1,-1,-1,4,2,3,3,4,0,4,0,4,3,3,3,3,4,-1,-1,-1,-1
-1,-1,-1,-1,4,2,3,3,4,3,0,3,4,3,3,3,3,4,-1,-1,-1,-1
-1,-1,-1,-1,4,2,3,3,3,3,3,3,3,3,3,3,3,4,-1,-1,-1,-1
-1,-1,-1,-1,4,2,3,3,2,3,3,3,3,3,3,3,3,4,-1,-1,-1,-1
-1,-1,-1,-1,4,2,2,3,3,4,4,4,4,2,2,3,3,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,4,2,3,4,-1,-1,-1,-1,4,2,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,4,2,4,-1,-1,-1,-1,-1,-1,4,2,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1
0.9764706,0.9764706,0.9568628
0.8705883,0.8588236,0.7411765
0.9843138,0.7529413,0.3215686
0.9019608,0.5843138,0.09411766
0,0,0
