1
10007-62
cute,
Free
73,27
-1,-1,-1,-1,-1,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,-1,-1,-1,-1,-1
-1,-1,-1,6,6,10,10,10,6,6,-1,-1,-1,-1,-1,-1,-1,-1,6,6,0,0,0,6,6,-1,-1,-1,-1,-1,-1,-1,-1,6,6,9,9,9,6,6,-1,-1,-1,-1,-1,-1,-1,-1,6,6,11,11,11,6,6,-1,-1,-1,-1,-1,-1,-1,-1,6,6,8,8,8,6,6,-1,-1,-1
-1,-1,6,11,11,11,11,10,10,10,6,-1,-1,-1,-1,-1,-1,6,0,0,0,0,0,0,0,6,-1,-1,-1,-1,-1,-1,6,9,9,9,9,9,9,9,6,-1,-1,-1,-1,-1,-1,6,11,11,11,11,11,11,11,6,-1,-1,-1,-1,-1,-1,6,8,8,8,8,8,8,8,6,-1,-1
-1,6,11,11,11,11,11,11,10,10,10,6,-1,-1,-1,-1,6,0,0,0,0,0,0,0,0,0,6,-1,-1,-1,-1,6,9,9,9,9,9,9,9,9,9,6,-1,-1,-1,-1,6,11,11,11,11,11,11,11,11,11,6,-1,-1,-1,-1,6,8,8,8,8,8,8,8,8,8,6,-1
-1,6,11,11,11,11,11,11,11,10,10,6,-1,-1,-1,-1,6,0,0,0,0,0,0,0,0,0,6,-1,-1,-1,-1,6,9,9,9,9,9,9,9,9,9,6,-1,-1,-1,-1,6,11,11,11,11,11,11,11,11,11,6,-1,-1,-1,-1,6,8,8,8,8,8,8,8,8,8,6,-1
6,11,11,11,11,11,11,11,11,10,10,10,6,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,6,-1,-1,6,9,9,9,9,9,9,9,9,9,9,9,6,-1,-1,6,11,11,11,11,11,11,11,11,11,11,11,6,-1,-1,6,8,8,8,8,8,8,8,8,8,8,8,6
6,11,0,11,11,11,11,11,11,10,10,10,6,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,6,-1,-1,6,9,0,9,9,9,9,9,9,9,9,9,6,-1,-1,6,11,0,11,11,11,11,11,11,11,11,11,6,-1,-1,6,8,0,8,8,8,8,8,8,8,8,8,6
6,11,11,11,11,11,11,11,11,10,10,10,6,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,6,-1,-1,6,9,9,9,9,9,9,9,9,9,9,9,6,-1,-1,6,11,11,11,11,11,11,11,11,11,11,11,6,-1,-1,6,8,8,8,8,8,8,8,8,8,8,8,6
6,11,0,11,11,11,11,11,11,10,10,10,6,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,6,-1,-1,6,9,0,9,9,9,9,9,9,9,9,9,6,-1,-1,6,11,0,11,11,11,11,11,11,11,11,11,6,-1,-1,6,8,0,8,8,8,8,8,8,8,8,8,6
6,11,0,11,11,11,11,11,11,10,10,10,6,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,6,-1,-1,6,9,0,9,9,9,9,9,9,9,9,9,6,-1,-1,6,11,0,11,11,11,11,11,11,11,11,11,6,-1,-1,6,8,0,8,8,8,8,8,8,8,8,8,6
6,11,0,11,11,11,11,11,11,10,10,10,6,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,6,-1,-1,6,9,0,9,9,9,9,9,9,9,9,9,6,-1,-1,6,11,0,11,11,11,11,11,11,11,11,11,6,-1,-1,6,8,0,8,8,8,8,8,8,8,8,8,6
6,11,11,11,11,11,11,11,11,10,10,10,6,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,6,-1,-1,6,9,9,9,9,9,9,9,9,9,9,9,6,-1,-1,6,11,11,11,11,11,11,11,11,11,11,11,6,-1,-1,6,8,8,8,8,8,8,8,8,8,8,8,6
6,11,11,11,11,11,11,11,11,10,10,10,6,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,6,-1,-1,6,9,9,9,9,9,9,9,9,9,9,9,6,-1,-1,6,11,11,11,11,11,11,11,11,11,11,11,6,-1,-1,6,8,8,8,8,8,8,8,8,8,8,8,6
6,6,6,6,6,6,6,6,6,6,6,6,6,-1,-1,6,6,6,6,6,6,6,6,6,6,6,6,6,-1,-1,6,6,6,6,6,6,6,6,6,6,6,6,6,-1,-1,6,6,6,6,6,6,6,6,6,6,6,6,6,-1,-1,6,6,6,6,6,6,6,6,6,6,6,6,6
6,3,3,3,3,3,3,3,3,2,2,2,6,-1,-1,6,5,5,5,5,5,5,5,5,4,4,4,6,-1,-1,6,3,3,3,3,3,3,3,3,2,2,2,6,-1,-1,6,7,7,7,7,7,7,7,7,7,7,7,6,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,6
6,3,0,3,3,3,3,3,3,2,2,2,6,-1,-1,6,5,0,5,5,5,5,5,5,4,4,4,6,-1,-1,6,3,0,3,3,3,3,3,3,2,2,2,6,-1,-1,6,7,0,7,7,7,7,7,7,7,7,7,6,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,6
6,3,3,3,3,3,3,3,3,2,2,2,6,-1,-1,6,5,5,5,5,5,5,5,5,4,4,4,6,-1,-1,6,3,3,3,3,3,3,3,3,2,2,2,6,-1,-1,6,7,7,7,7,7,7,7,7,7,7,7,6,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,6
6,3,0,3,3,3,6,3,3,2,2,2,6,-1,-1,6,5,0,5,5,5,6,5,5,4,4,4,6,-1,-1,6,3,0,3,3,3,3,3,3,2,2,2,6,-1,-1,6,7,0,7,7,7,6,7,7,7,7,7,6,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,6
6,3,0,3,3,6,3,6,3,2,2,2,6,-1,-1,6,5,0,5,5,6,5,6,5,4,4,4,6,-1,-1,6,3,0,3,3,6,6,6,3,2,2,2,6,-1,-1,6,7,0,7,7,6,7,6,7,7,7,7,6,-1,-1,6,0,0,0,0,6,6,6,0,0,0,0,6
6,3,0,3,3,3,3,3,3,2,2,2,6,-1,-1,6,5,0,5,5,5,5,5,5,4,4,4,6,-1,-1,6,3,0,6,3,3,3,3,3,6,2,2,6,-1,-1,6,7,0,7,7,7,7,7,7,7,7,7,6,-1,-1,6,0,0,6,0,0,0,0,0,6,0,0,6
6,3,3,6,6,3,3,3,6,6,2,2,6,-1,-1,6,5,5,6,6,5,5,6,6,6,4,4,6,-1,-1,6,3,6,3,6,3,3,3,6,3,6,2,6,-1,-1,6,7,7,6,6,7,7,7,6,6,7,7,6,-1,-1,6,0,6,0,6,0,0,0,6,0,6,0,6
6,3,3,6,6,3,3,3,6,6,2,2,6,-1,-1,6,5,5,6,6,5,5,5,6,4,4,4,6,-1,-1,6,3,6,3,6,3,3,3,6,3,6,2,6,-1,-1,6,7,7,6,6,7,7,7,6,6,7,7,6,-1,-1,6,0,6,0,6,0,0,0,6,0,6,1,6
-1,6,3,3,3,3,3,3,3,2,2,6,-1,-1,-1,-1,6,5,5,5,5,5,5,5,6,4,6,-1,-1,-1,-1,6,3,3,3,3,3,3,3,3,3,6,-1,-1,-1,-1,6,7,7,7,7,7,7,7,7,7,6,-1,-1,-1,-1,6,0,0,0,0,0,0,0,0,0,6,-1
