1
10007-104
cute,
Free
51,33
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,6,6,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,5,5,5,7,7,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,5,5,7,7,7,7,7,7,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,5,5,5,7,7,7,7,7,7,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,5,5,5,7,7,7,7,7,7,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,5,5,5,7,7,7,7,7,7,7,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,-1,-1,7,-1,5,-1,-1,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,5,5,5,7,7,7,5,5,7,7,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,5,-1,5,-1,5,-1,-1,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,5,5,5,7,7,7,6,7,7,5,7,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,5,-1,5,5,5,-1,-1,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,6,6,6,6,5,5,7,7,7,7,7,7,5,7,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,5,-1,5,-1,5,-1,5,-1,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,-1,-1,6,5,5,5,5,7,7,6,7,7,7,7,7,7,6,-1,-1,-1,-1,-1,-1,5,6,5,-1,-1,-1,-1,5,5,-1,-1,-1,5,-1,-1,5,-1,5,-1,-1,-1,-1
-1,-1,-1,6,6,-1,-1,6,5,5,5,5,5,7,7,6,7,7,7,7,7,7,6,-1,-1,-1,-1,-1,6,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,6,-1,6,5,5,5,5,5,7,7,7,7,7,7,7,7,6,7,6,5,-1,-1,-1,-1,-1,5,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,5,5,5,5,0,0,0,0,0,7,7,7,6,7,6,-1,5,-1,-1,-1,5,-1,-1,7,-1,-1,5,-1,-1,-1,7,-1,-1,-1,7,-1,7,-1,-1,7,-1,-1,-1
1,1,-1,-1,-1,-1,1,1,6,6,6,6,7,7,7,7,7,0,0,7,7,7,6,-1,-1,5,-1,5,-1,-1,7,7,7,-1,-1,6,-1,-1,7,-1,-1,-1,7,7,-1,-1,-1,7,-1,-1,-1
3,3,1,1,1,1,3,3,2,4,1,2,6,6,5,5,6,7,7,0,7,7,6,-1,-1,5,-1,5,-1,7,7,7,7,7,-1,5,-1,-1,7,7,7,-1,7,7,-1,-1,-1,7,-1,-1,-1
-1,-1,3,3,3,3,-1,2,4,4,1,2,3,1,2,4,3,5,5,7,0,7,5,-1,-1,5,-1,5,-1,-1,7,-1,7,-1,-1,6,-1,-1,7,-1,-1,-1,7,-1,7,-1,7,-1,7,-1,-1
1,1,1,-1,-1,-1,3,3,4,1,2,4,3,1,2,4,3,4,2,6,7,0,6,-1,5,5,-1,-1,5,-1,-1,-1,-1,-1,5,-1,-1,-1,7,7,7,-1,7,7,-1,-1,7,-1,7,-1,-1
3,3,3,1,1,2,3,4,1,2,4,4,1,2,4,4,3,4,2,4,6,7,6,-1,-1,6,-1,-1,-1,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,2,3,4,1,2,4,4,3,1,2,4,1,3,4,2,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,2,3,3,3,-1,2,4,4,1,3,2,4,4,1,3,4,2,4,4,2,-1,-1,-1,-1,-1,7,-1,-1,-1,7,-1,7,-1,7,7,7,-1,-1,-1,-1,7,-1,-1,7,-1,-1,7,-1,7
-1,3,3,3,-1,-1,2,4,3,-1,1,2,4,4,3,1,3,4,2,2,4,4,2,-1,-1,-1,-1,7,-1,-1,-1,7,7,-1,-1,7,-1,-1,-1,7,-1,-1,7,-1,7,-1,7,-1,7,-1,7
-1,-1,-1,-1,-1,2,4,4,2,-1,2,4,4,4,3,1,2,-1,4,2,-1,4,4,3,-1,-1,-1,7,7,7,-1,7,7,-1,-1,7,7,7,-1,7,-1,7,7,-1,7,-1,-1,-1,7,7,7
-1,-1,-1,-1,2,4,3,1,3,2,4,4,4,1,3,1,3,-1,4,2,2,-1,4,4,2,-1,-1,7,-1,-1,-1,7,-1,7,-1,7,-1,-1,-1,7,7,-1,7,-1,7,-1,7,-1,7,-1,7
-1,-1,-1,-1,3,3,-1,1,3,2,4,4,-1,1,3,1,3,-1,-1,3,2,-1,-1,3,4,2,-1,7,7,7,-1,7,7,-1,-1,7,7,7,-1,7,-1,-1,7,-1,-1,7,-1,-1,7,-1,7
-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,3,-1,1,3,-1,1,2,-1,4,2,2,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1,3,-1,-1,1,3,-1,-1,1,3,1,3,-1,-1,4,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,1,3,-1,1,3,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.9882354,0.8980393,0.8901961
0.9178974,0.5915728,0.01376721
0.9951558,0.753018,0.1085736
0.9858389,0.8477125,0.1760349
0.9580123,0.9220421,0.3585532
0.6057907,0.09287155,0.09382446
0.382353,0.01860096,0.01722311
0.9080635,0.2473104,0.2388383
