1
10007-9
cute,
Ads
45,31
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3
-1,3,9,9,9,9,9,9,9,10,9,10,9,9,9,9,9,9,3,3,10,10,10,10,3,3,10,10,9,9,9,9,9,10,9,10,9,9,9,9,9,9,9,3,-1
-1,3,10,9,9,9,9,9,9,10,9,9,9,9,9,9,9,3,0,0,3,3,3,3,0,0,3,10,9,9,9,9,10,10,10,10,10,10,10,9,9,9,10,3,-1
-1,-1,3,9,9,10,9,10,9,9,9,9,9,9,9,9,9,3,0,0,0,0,0,0,0,0,3,10,9,9,3,3,3,3,3,3,3,3,3,10,9,9,3,-1,-1
-1,-1,3,10,9,10,9,9,9,9,9,9,10,9,10,9,10,3,0,0,3,3,3,3,0,0,3,9,9,9,3,1,1,1,1,1,1,1,3,10,9,10,3,-1,-1
-1,-1,-1,3,9,9,9,9,9,9,9,9,9,9,10,9,9,9,3,3,9,9,9,9,3,3,9,9,9,9,3,1,2,3,3,3,2,1,3,9,9,3,-1,-1,-1
-1,-1,-1,3,10,9,9,10,9,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,2,3,4,4,4,3,2,3,9,10,3,-1,-1,-1
-1,-1,-1,-1,3,9,9,10,9,9,9,3,3,3,3,3,3,3,3,10,3,3,10,10,10,10,10,3,3,10,10,3,2,2,2,2,2,3,9,9,3,-1,-1,-1,-1
-1,-1,-1,-1,3,10,9,9,9,9,3,7,7,7,7,8,0,0,0,3,0,0,3,10,10,10,3,0,0,3,10,10,3,3,3,3,3,9,9,10,3,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,9,9,9,3,7,7,7,7,7,7,8,0,0,3,0,0,3,3,3,3,3,0,0,3,10,10,9,9,9,9,9,9,9,3,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,10,9,3,3,7,7,7,7,7,7,7,8,3,3,8,8,3,0,0,0,3,8,8,3,10,10,9,9,9,9,9,9,10,3,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,3,0,3,7,7,7,7,7,7,7,3,0,8,7,7,3,0,0,0,3,7,7,3,10,9,9,10,9,10,9,9,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,3,8,3,7,7,7,7,7,7,7,3,7,7,7,7,8,0,0,0,8,7,7,3,9,9,9,10,9,9,9,10,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,0,7,7,3,7,7,7,7,7,3,7,7,7,7,8,0,0,0,0,0,0,8,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,0,7,7,3,7,7,7,3,3,7,7,7,7,0,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,0,7,7,7,3,7,7,7,7,7,7,7,0,0,0,0,0,3,3,3,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,3,8,7,7,3,7,7,7,7,7,7,0,0,0,0,0,3,6,5,6,3,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,3,0,8,7,7,3,7,7,7,7,7,0,0,0,0,0,3,6,5,6,3,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,8,3,7,7,7,7,0,0,0,0,0,3,6,5,6,3,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,-1,3,7,7,7,8,0,0,0,8,3,3,3,3,3,8,0,8,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,7,7,7,8,0,0,3,0,0,3,0,0,3,8,7,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
