1
10007-98
cute,
Ads
76,76
7,8,7,7,7,7,7,7,7,7,1,1,1,1,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,5,5,5,5,5,5,8,10,10,10,10,8,8,5,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,8,7,7,7,7,7,7,8,8,1,1,1,1,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,5,5,5,5,5,5,5,8,10,10,10,10,10,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,8,7,7,7,7,7,8,1,1,1,1,1,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,5,5,5,5,5,5,5,5,5,8,10,10,10,10,10,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,7,7,7,7,7,8,1,1,1,1,1,1,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,5,5,5,5,5,5,5,5,5,5,8,10,10,10,10,10,10,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1
8,7,7,7,7,8,1,1,1,1,1,1,1,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,5,5,5,5,5,5,5,5,5,5,5,8,10,10,10,10,10,10,10,8,8,-1,-1,-1,-1,-1,-1,-1
8,7,7,7,8,1,1,1,1,1,1,1,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,5,5,5,5,5,5,5,5,5,5,5,5,8,10,10,10,10,10,10,10,8,8,8,-1,-1,-1,-1,-1
8,7,7,8,1,1,1,1,1,1,1,1,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,-1,-1,-1,-1,8,5,5,5,5,5,5,5,5,5,5,5,5,8,5,8,8,10,10,10,10,10,10,10,8,8,8,8,-1,-1
8,7,8,1,1,1,1,1,1,1,1,1,4,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,13,13,13,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,8,5,5,5,8,10,10,10,10,10,10,10,10,10,8,8,8
7,1,1,1,1,1,1,1,1,1,1,4,4,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,5,5,5,5,5,5,5,8,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,10
8,1,1,1,1,1,1,1,1,1,1,4,4,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,5,5,8,5,5,8,5,5,5,5,5,8,5,5,5,5,5,5,5,8,8,8
