1
10007-19
cute,
Free
16,31
-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,2,1,2,1,1,1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,2,0,2,1,0,0,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,0,2,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,0,2,1,1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,0,2,1,0,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,0,2,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,0,2,1,1,0,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,1,1,0,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,1,1,1,1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,0,1,2,4,4,2,1,0,-1,-1,-1,-1
-1,-1,-1,0,1,2,4,3,3,4,2,1,0,-1,-1,-1
-1,-1,0,1,2,4,3,3,3,3,4,2,1,0,-1,-1
-1,0,1,2,4,3,3,3,3,3,3,4,2,1,0,-1
0,1,2,4,3,3,3,3,3,3,3,3,4,2,1,0
1,2,4,3,3,3,3,3,3,3,3,3,3,4,2,1
1,2,3,3,3,3,3,4,4,3,3,3,3,3,2,1
1,2,3,3,3,3,4,1,1,4,3,3,3,3,2,0
0,1,2,3,3,4,1,0,1,1,4,3,3,2,1,0
-1,0,1,2,2,1,0,-1,-1,0,1,2,2,1,0,-1
-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1
0.8862746,0.6392157,0.3137255
0.8666667,0.5254902,0.1333333
0.8274511,0.4117647,0.1333333
0.764706,0.1490196,0.09411766
0.6666667,0.172549,0.254902
