1
10007-40
cute,
Ads,1
19,19
0,0,3,0,0,0,1,0,0,3,0,0,1,0,0,0,3,0,0
0,0,3,1,0,1,0,1,3,3,3,1,0,1,0,1,3,0,0
3,3,0,3,0,0,1,0,0,0,0,0,1,0,0,3,0,3,3
0,1,3,0,1,2,2,0,3,1,3,0,2,2,1,0,3,1,0
0,0,0,1,3,2,0,3,2,2,2,3,0,2,3,1,0,0,0
0,1,0,2,2,0,2,0,3,1,3,0,2,0,2,2,0,1,0
1,0,1,2,0,2,3,2,0,0,0,2,3,2,0,2,1,0,1
0,1,0,0,3,0,2,0,3,2,3,0,2,0,3,0,0,1,0
0,3,0,3,2,3,0,3,0,0,0,3,0,3,2,3,0,3,0
3,3,0,1,2,1,0,2,0,3,0,2,0,1,2,1,0,3,3
0,3,0,3,2,3,0,3,0,0,0,3,0,3,2,3,0,3,0
0,1,0,0,3,0,2,0,3,2,3,0,2,0,3,0,0,1,0
1,0,1,2,0,2,3,2,0,0,0,2,3,2,0,2,1,0,1
0,1,0,2,2,0,2,0,3,1,3,0,2,0,2,2,0,1,0
0,0,0,1,3,2,0,3,2,2,2,3,0,2,3,1,0,0,0
0,1,3,0,1,2,2,0,3,1,3,0,2,2,1,0,3,1,0
3,3,0,3,0,0,1,0,0,0,0,0,1,0,0,3,0,3,3
0,0,3,1,0,1,0,1,3,3,3,1,0,1,0,1,3,0,0
0,0,3,0,0,0,1,0,0,3,0,0,1,0,0,0,3,0,0
0.1568628,0.07058824,0.3921569
0.7294118,0.6941177,0.8470589
0.9411765,0.9254903,0.9960785
0.7333333,0.4470589,0.854902
