1
10007-34
cute,
Ads,2
18,26
-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,-1,-1,-1
-1,-1,4,3,4,4,4,4,4,4,4,4,4,4,3,4,-1,-1
-1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,-1
4,0,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4
4,0,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4
-1,4,0,2,2,2,2,3,3,3,2,3,3,3,3,3,4,-1
-1,4,0,2,3,3,3,2,2,2,2,2,3,2,2,3,4,-1
-1,-1,4,0,2,2,2,2,2,2,2,2,2,3,3,4,-1,-1
-1,-1,4,0,2,2,2,2,2,2,2,2,2,2,3,4,-1,-1
-1,-1,-1,4,0,2,3,3,3,3,3,3,2,2,4,-1,-1,-1
-1,-1,-1,4,0,3,4,4,4,4,4,4,3,3,4,-1,-1,-1
-1,-1,-1,4,4,4,3,3,3,3,3,3,4,4,-1,-1,-1,-1
-1,-1,4,3,0,2,2,2,2,2,2,2,3,3,4,3,-1,-1
-1,-1,4,0,2,2,2,4,4,4,2,2,2,2,4,4,-1,-1
-1,4,0,2,2,2,4,1,2,2,4,2,2,2,2,2,4,-1
-1,4,0,2,2,2,4,1,1,2,4,2,2,2,2,3,3,4
-1,4,0,2,2,2,4,0,1,1,4,2,2,2,2,3,3,4
-1,4,0,2,2,2,4,0,0,1,4,2,2,2,2,0,3,4
-1,4,0,2,2,2,2,4,4,4,2,2,2,3,4,2,2,4
-1,4,0,5,5,2,2,2,2,2,2,2,2,3,4,2,4,-1
-1,-1,4,5,5,4,6,6,4,2,2,2,2,3,4,4,-1,-1
-1,-1,4,0,5,4,6,6,4,7,7,4,8,8,4,-1,-1,-1
-1,-1,4,2,2,4,0,6,4,7,7,4,8,8,4,-1,-1,-1
-1,-1,-1,4,4,4,2,2,4,0,7,4,0,8,4,-1,-1,-1
-1,-1,-1,-1,-1,-1,4,4,4,2,2,4,2,3,4,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,4,4,-1,-1,-1,-1
0.9803922,0.9803922,0.9803922
1,0.9843138,0.6509804
0.9607844,0.7882354,0.2078432
0.7333333,0.3333333,0.1647059
0.172549,0.172549,0.172549
1,0.4352942,0.2
1,0,0.3490196
0.1372549,0.2941177,1
0.1372549,0.8705883,1
