1
10007-71
cute,
Ads
33,33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,15,14,15,16,2,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,6,6,6,6,15,6,6,6,6,6,0
0,2,15,14,15,16,2,2,6,6,6,6,6,5,5,2,2,6,6,6,6,6,6,6,6,6,15,6,6,6,6,6,0
0,15,14,15,15,15,16,2,2,6,6,6,5,5,2,2,2,2,6,6,6,6,6,6,0,0,0,0,0,6,6,6,0
0,15,14,15,15,15,16,2,2,2,6,6,5,2,2,2,2,2,2,6,6,6,6,0,15,9,9,9,15,0,6,5,0
0,15,14,15,15,15,16,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,6,6,0,0,0,0,0,6,6,5,0
0,2,5,6,5,2,2,2,2,2,8,8,8,8,7,8,8,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,0
0,5,2,6,2,5,2,2,2,2,7,8,8,8,7,8,8,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,0
0,2,2,6,2,2,2,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,2,6,6,6,6,6,6,5,5,5,0
0,2,9,9,9,2,2,2,2,2,8,7,8,8,8,8,8,7,7,7,7,7,2,2,6,6,6,6,6,5,5,2,0
0,9,9,0,9,9,2,2,2,2,8,7,8,8,8,8,8,7,7,7,7,7,2,2,2,6,6,6,5,5,2,2,0
0,9,0,2,0,9,2,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,2,6,6,5,2,2,2,0
0,0,2,2,2,0,2,2,2,2,8,8,8,8,7,8,8,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,0
0,2,2,2,2,2,2,2,2,2,8,8,8,8,7,8,8,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,0
0,2,2,2,2,2,2,2,2,2,11,11,11,11,11,11,11,10,10,10,10,10,2,2,2,2,2,2,2,2,2,2,0
0,2,2,2,2,2,2,2,2,2,2,2,9,7,7,7,8,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,0
0,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,2,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0
0,0,1,1,2,2,2,2,2,2,2,2,11,3,4,4,3,3,4,11,11,2,2,2,2,2,2,2,2,2,2,2,0
0,0,0,1,1,2,2,2,2,2,2,2,10,17,3,3,3,17,4,8,8,2,2,2,2,2,2,2,2,2,2,2,0
0,0,0,1,1,2,2,2,2,2,2,2,2,3,10,10,10,3,8,8,2,2,2,2,2,2,2,2,2,2,2,2,0
0,0,1,1,2,2,2,2,2,2,2,2,7,7,7,7,7,13,11,11,2,2,2,2,2,2,2,2,2,2,2,2,0
0,2,2,2,2,2,2,2,2,2,2,7,12,12,12,10,7,7,11,7,7,2,2,2,2,0,0,0,1,1,2,2,0
0,2,2,2,2,2,2,2,2,2,2,2,12,12,12,10,13,13,11,11,7,2,2,2,0,0,0,0,0,1,1,2,0
0,2,2,2,2,2,2,2,2,2,2,2,2,13,7,13,7,13,7,11,7,2,2,2,0,0,0,0,0,1,1,2,0
0,2,2,2,2,2,2,2,2,2,2,2,2,13,7,13,7,13,7,7,7,2,2,2,2,0,0,0,1,1,2,2,0
0,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,0
0,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,8,8,2,2,2,2,2,2,2,2,2,2,2,2,0
0,2,2,2,0,0,0,1,1,2,2,2,2,10,10,10,10,10,8,8,2,2,2,2,2,2,2,2,2,2,2,2,0
0,2,2,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0,2,2,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0,2,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,0
0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9647059,0.9921569,1
0.7490196,0.9490197,1
0.4666667,0.8588236,1
0,0.6509804,0.8588236
0,0.3803922,0.6901961
0,0.509804,0.6352941
0,0.6627451,0.6392157
0.2450386,0.09150328,0
0.6588235,0.1843137,0
0.6901961,0.1215686,0.4196079
0.9420815,0.2699849,0.02322775
1,0.6,0.4078432
1,0.6745098,0.6235294
1,0.8039216,0.7098039
1,0.882353,0.7843138
0.854902,0.8705883,0.5843138
0.6941177,0.7098039,0.4
1,0.8235295,0.2117647
