1
10007-109
cute,
Free
27,25
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,13,13,13,13,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,8,8,8,8,10,13,-1,-1,-1,-1,-1
-1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0,0,0,0,10,10,13,-1,-1,-1,-1
13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,10,13,-1,-1,-1,-1
13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,6,0,10,13,-1,-1,-1,-1
13,9,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,9,6,6,13,-1,13,13,-1,-1
-1,13,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,1,9,6,6,10,13,-1,-1,13,-1
-1,13,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,10,10,13,-1,-1,13
-1,13,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10,10,13,-1,-1,13
-1,13,6,6,6,6,6,6,6,6,6,6,6,6,12,6,12,12,12,6,6,10,10,13,-1,13,-1
-1,13,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10,10,13,13,-1,-1
-1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,13,-1,-1,-1
-1,-1,13,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,10,13,-1,-1,-1
-1,-1,-1,13,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,0,0,0,13,-1,-1,-1
-1,-1,-1,-1,13,7,12,12,12,12,12,12,12,12,12,12,12,12,7,11,11,13,13,-1,-1,-1,-1
-1,-1,-1,-1,13,7,12,2,2,2,2,2,2,2,2,2,2,12,7,11,11,13,-1,-1,-1,-1,-1
-1,-1,-1,-1,13,7,12,3,3,3,3,3,3,3,3,3,3,12,7,11,11,13,-1,-1,-1,-1,-1
-1,-1,-1,-1,13,7,12,3,3,3,3,3,3,3,3,3,3,12,7,11,11,13,-1,-1,-1,-1,-1
-1,-1,-1,-1,13,7,12,4,4,4,4,4,4,4,4,4,4,12,7,11,11,13,-1,-1,-1,-1,-1
-1,-1,-1,-1,13,7,12,4,4,4,4,4,4,4,4,4,4,12,7,11,11,13,-1,-1,-1,-1,-1
-1,-1,-1,-1,13,7,12,2,2,2,2,2,2,2,2,2,2,12,7,11,11,13,-1,-1,-1,-1,-1
-1,-1,-1,-1,13,7,12,12,12,12,12,12,12,12,12,12,12,12,7,11,11,13,-1,-1,-1,-1,-1
-1,-1,-1,-1,13,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,11,13,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,-1,-1,-1,-1,-1,-1
0.9960785,0.9333334,0.9450981
1,0.9254903,0.9725491
0.9725491,0.9294118,0.9843138
0.937255,0.909804,0.9803922
0.909804,0.8705883,0.9686275
1,0.8784314,0.9411765
1,0.8745099,0.9411765
1,0.8705883,0.9333334
0.9960785,0.8431373,0.9176471
0.9686275,0.7803922,0.882353
0.9960785,0.764706,0.8901961
1,0.7568628,0.8901961
0.8941177,0.8039216,0.9686275
1,0.4705883,0.6901961
