1
31-4
False,0
False,0
44,41
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,9,9,9,9,9,9,9,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,9,9,-1,-1,-1,-1,-1,-1,9,9,9,9,-1,-1,9,9,3,3,2,2,2,2,2,6,6,6,3,3,3,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,9,7,7,7,7,9,9,9,9,9,9,8,8,8,8,9,9,3,3,3,2,2,2,2,2,6,6,6,7,7,7,7,3,-1,-1
-1,-1,-1,-1,-1,-1,9,9,9,5,7,7,7,7,4,4,4,4,4,8,8,8,8,6,6,3,3,3,2,2,2,2,2,6,7,7,7,7,7,7,7,7,9,-1
-1,-1,-1,-1,-1,9,5,5,5,5,7,7,7,4,4,4,4,4,4,8,8,8,6,3,3,3,3,2,2,2,2,2,6,7,7,7,7,7,7,7,7,7,3,9
-1,-1,-1,-1,9,5,5,5,5,7,7,7,7,4,4,4,4,4,8,8,8,8,6,3,3,3,3,2,2,2,2,6,7,7,7,7,7,7,3,3,3,3,3,9
-1,-1,-1,-1,9,5,5,5,5,7,7,7,4,4,4,4,4,4,8,8,8,6,3,3,3,3,2,2,2,2,6,7,7,7,7,7,3,3,3,3,3,3,3,9
-1,-1,-1,9,5,5,5,5,5,7,7,7,4,4,4,4,4,8,8,8,8,6,3,3,3,2,2,2,2,6,7,7,7,7,3,3,3,3,3,3,3,3,3,9
-1,-1,-1,9,5,5,5,5,5,7,7,7,4,4,4,4,4,8,8,8,6,3,3,3,2,2,2,2,6,7,7,7,7,3,9,9,9,9,9,3,3,3,3,9
-1,-1,9,6,5,5,5,5,5,7,7,7,4,4,4,4,4,8,8,8,6,3,3,2,2,2,2,6,7,7,7,3,3,3,9,-1,-1,-1,-1,9,3,3,3,9
-1,-1,9,6,5,5,5,5,5,7,7,7,4,4,4,4,8,8,8,6,3,3,3,2,2,2,6,7,7,7,3,3,3,9,-1,-1,-1,-1,-1,-1,9,3,9,-1
-1,9,6,6,5,5,5,5,5,7,7,7,4,4,4,4,8,8,8,6,3,3,3,2,2,6,7,7,7,3,3,3,9,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1
-1,9,6,6,5,5,5,5,5,7,7,7,4,4,4,4,8,8,6,3,3,3,2,2,2,7,7,7,7,3,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,6,6,6,6,5,5,5,5,7,7,7,4,4,4,4,8,8,6,3,3,2,2,2,6,7,7,7,3,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,6,6,6,6,5,5,5,5,7,7,7,7,4,4,4,4,8,6,3,3,2,2,6,7,7,7,3,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,3,6,6,6,5,5,5,5,5,7,7,7,4,4,4,4,8,6,3,2,2,2,6,7,7,7,3,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,3,3,6,6,5,5,5,5,5,7,7,7,7,4,4,4,6,3,3,2,2,2,6,7,7,3,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,3,3,3,6,6,5,5,5,5,5,5,5,7,7,4,4,6,3,3,2,2,6,7,7,3,3,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,3,3,3,3,6,6,6,6,5,5,5,5,5,5,7,4,3,3,3,2,2,6,7,7,3,3,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,8,3,3,3,2,6,7,7,3,3,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,5,3,3,3,3,3,3,3,3,3,7,7,9,9,9,9,9,3,3,2,6,7,3,3,3,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,9,5,5,5,5,5,3,3,3,7,9,9,-1,-1,-1,-1,-1,9,3,3,6,7,3,3,2,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,9,3,3,3,3,3,3,3,7,9,-1,-1,-1,-1,-1,-1,-1,9,3,3,7,3,3,2,2,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,9,3,3,3,3,3,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,3,3,10,10,10,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,9,3,3,3,3,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,0,1,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,9,9,3,3,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,0,1,10,0,1,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,9,3,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,1,10,0,0,1,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,1,10,0,0,1,10,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
