1
54-10
False,0
False,0
45,45
0,0,0,0,0,0,14,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,15,15,15,15,15,15,15,15,13,15,0,1,1,14,14,14,14,14
0,0,0,9,9,14,14,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,1,15,15,14,14,14,14,15,15,13,2,0,12,1,0,0,14,14,14
0,0,15,15,14,14,10,10,10,10,1,1,1,1,1,1,1,1,1,0,0,1,15,12,12,15,1,15,14,14,14,14,14,14,15,13,2,0,15,13,1,0,14,14,14
15,15,15,15,14,14,2,10,10,10,10,1,1,1,1,1,1,0,0,0,15,1,15,12,12,15,1,15,14,14,14,14,14,14,15,13,2,0,15,13,1,0,14,14,14
15,15,14,14,14,2,0,0,10,10,10,0,0,0,0,1,15,15,15,15,15,1,15,12,12,15,1,15,14,14,14,14,14,14,15,13,2,0,15,13,1,0,14,14,14
15,15,14,14,14,2,10,12,12,10,10,10,15,15,15,1,13,13,12,15,15,1,15,15,12,15,1,15,14,14,14,14,14,14,15,13,2,0,15,15,1,0,14,14,14
15,15,14,14,2,15,10,12,12,12,10,10,10,15,15,1,13,13,12,12,15,1,15,15,12,12,1,15,14,14,14,14,14,14,15,13,1,1,1,1,1,0,14,14,14
15,14,14,14,2,15,10,12,0,12,12,10,10,15,15,1,13,13,12,12,10,1,1,15,12,12,1,15,14,14,14,14,15,0,15,13,12,12,12,12,12,0,14,14,14
15,14,14,2,15,15,10,12,10,12,12,12,10,10,15,1,13,13,12,12,15,10,0,15,12,12,1,15,14,15,0,0,0,12,12,12,2,2,2,2,2,12,12,12,14
15,14,14,2,15,15,10,12,10,12,12,12,12,10,15,15,1,10,12,12,15,15,10,10,12,12,1,0,0,0,0,12,12,12,1,1,1,1,1,1,1,2,2,2,12
14,14,2,12,0,0,10,12,10,12,12,15,12,10,10,15,1,10,10,12,15,15,1,10,10,12,1,1,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,2,2
14,14,2,12,0,0,10,15,10,12,12,15,14,12,10,10,10,10,10,10,15,15,1,0,10,10,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
14,2,12,13,13,0,10,10,10,1,12,15,14,14,12,10,10,15,10,10,10,15,1,0,12,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
14,2,12,13,13,0,10,10,10,1,12,15,14,14,14,12,10,13,15,12,10,10,13,0,12,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2,12,13,13,13,0,10,10,10,1,12,15,14,14,14,12,12,10,13,12,12,10,10,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,10,10,1
