1
10002-41
popular,
Vip
69,80
5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1,-1
5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,4,4,4,4,4,3,3,3,3,3,4,4,4,3,3,3,3,3,4,4,4,4
5,5,5,5,4,3,3,3,3,4,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,4,4,4,3,3,3,3,4,4,4,4,4,4,3,3,3,4,4,4,4
-1,-1,-1,5,4,4,3,3,4,4,4,3,3,3,3,4,4,4,4,4,5,5,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4
-1,-1,-1,5,4,4,4,4,4,5,4,4,3,3,4,4,4,4,4,4,5,5,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,5,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,-1
-1,-1,-1,5,5,4,4,4,4,5,4,4,4,4,4,4,4,5,5,5,5,5,1,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,5,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,-1
-1,-1,-1,-1,5,5,4,4,5,5,4,4,4,4,4,4,4,5,5,5,5,0,2,1,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,1,1,5,5,5,5,4,4,4,4,4,4,4,5,-1,5,5,5,5,4,-1,-1
-1,-1,-1,-1,-1,5,5,5,5,5,5,4,4,4,4,4,4,5,5,0,0,0,0,2,1,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,1,2,0,0,0,5,4,4,4,4,4,4,5,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,4,4,4,4,5,5,5,1,1,1,0,0,0,2,1,1,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,2,1,2,0,0,1,1,5,4,4,4,4,4,4,5,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,5,0,1,1,1,0,0,0,2,2,2,2,1,1,2,2,-1,-1,-1,-1,-1,-1,2,2,1,1,1,1,2,2,0,0,0,1,1,0,5,5,4,4,4,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,1,1,0,1,1,1,0,0,0,0,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,0,0,0,0,1,1,1,0,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
