1
10002-121
popular,
Free
41,63
-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,0,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,0,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,0,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,0,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,3,0,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,0,3,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,6,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,10,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,10,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,10,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,10,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,9,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,9,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,3,3,3,-1,-1,-1,-1,-1,-1,3,9,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,9,3,-1,-1,-1,-1,-1,-1,3,3,3,3,-1,-1
-1,-1,3,9,5,9,9,3,-1,-1,-1,-1,-1,3,9,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,9,3,-1,-1,-1,-1,-1,3,9,9,5,9,3,-1
-1,-1,3,9,5,5,5,3,-1,-1,-1,-1,-1,3,9,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,9,3,-1,-1,-1,-1,-1,3,5,5,5,9,3,-1
-1,-1,3,9,5,9,9,3,-1,-1,-1,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,-1,-1,-1,3,9,9,5,9,3,-1
-1,-1,3,9,9,9,9,3,-1,-1,3,4,4,4,4,4,4,3,-1,-1,-1,-1,-1,-1,3,4,4,4,4,4,4,3,-1,-1,3,9,9,9,9,3,-1
-1,-1,-1,3,9,9,9,3,-1,-1,3,4,4,4,4,4,4,3,-1,-1,-1,-1,-1,-1,3,4,4,4,4,4,4,3,-1,-1,3,9,9,9,3,-1,-1
-1,-1,-1,3,9,9,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,3,-1,-1
-1,-1,-1,3,9,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,6,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,9,3,-1,-1
-1,-1,-1,3,9,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,6,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,9,3,-1,-1
-1,-1,-1,3,9,3,3,5,3,3,3,3,5,5,5,3,3,3,3,3,6,6,6,3,3,3,3,5,5,3,3,3,3,3,5,3,3,9,3,-1,-1
-1,-1,-1,3,9,3,3,5,3,3,3,3,5,5,5,3,3,3,3,3,6,6,6,3,3,3,3,5,5,3,3,3,3,3,5,3,3,9,3,-1,-1
-1,-1,-1,3,9,3,3,5,5,5,5,5,5,5,5,5,5,5,5,3,6,6,6,3,5,5,5,5,5,5,5,5,5,5,5,3,3,9,3,-1,-1
-1,-1,-1,3,9,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,9,3,-1,-1
-1,-1,-1,2,2,2,2,0,0,0,0,0,0,0,1,2,2,2,2,1,3,3,3,1,2,2,2,2,1,0,0,0,0,0,0,2,2,2,2,-1,-1
-1,-1,2,0,0,2,2,0,0,0,0,0,0,1,2,0,0,0,0,2,3,6,3,2,0,0,0,0,2,1,0,0,0,0,0,2,2,0,0,2,-1
-1,-1,2,0,0,3,3,3,3,1,1,1,4,4,4,0,0,0,4,4,4,4,3,0,0,4,4,4,4,4,1,1,1,4,4,4,4,0,0,2,-1
-1,-1,2,0,3,9,9,9,9,3,3,4,9,9,9,4,4,4,9,9,9,9,4,4,4,9,9,9,9,9,4,4,4,9,9,9,9,4,0,2,-1
-1,-1,2,0,3,9,9,9,9,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,9,9,9,4,0,2,-1
-1,-1,2,0,3,9,9,9,9,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,9,9,9,4,0,2,-1
-1,-1,0,2,3,9,9,9,7,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,9,9,9,4,0,2,-1
-1,-1,-1,3,9,9,9,9,7,7,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,2,-1,-1
-1,-1,-1,3,9,9,9,9,9,7,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,9,9,9,9,4,-1,-1
-1,-1,3,9,9,9,9,9,9,9,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,9,9,9,4,-1,-1
-1,-1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,3,3,3,3,8,9,9,9,9,9,9,9,9,7,7,7,7,7,9,4,-1,-1
-1,-1,3,9,9,9,9,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,9,4,-1,-1
-1,-1,-1,3,9,9,9,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,9,9,9,4,-1,-1
-1,-1,-1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,-1,-1
-1,-1,-1,3,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,4,-1
-1,-1,-1,3,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,4,-1
-1,-1,3,8,8,2,2,2,2,2,2,2,2,2,8,8,8,9,9,9,9,9,9,8,8,2,2,2,2,2,2,2,2,2,8,8,8,9,9,4,-1
-1,-1,3,8,2,0,0,0,0,0,0,0,0,0,2,8,8,8,8,3,9,9,8,8,2,0,0,0,0,0,0,0,0,0,2,8,8,8,9,4,-1
-1,-1,3,2,0,0,0,2,2,2,3,3,3,0,0,2,2,8,3,9,9,8,8,2,0,0,0,2,2,2,3,3,3,0,0,2,2,8,4,-1,-1
-1,-1,2,0,0,3,3,2,2,2,2,3,3,3,0,0,0,3,9,9,3,8,2,0,0,3,3,2,2,2,2,3,3,3,0,0,0,2,4,-1,-1
-1,2,0,0,3,3,3,3,2,2,2,2,3,3,3,0,0,3,9,9,3,8,2,0,3,3,3,3,2,2,2,2,3,3,3,0,0,0,2,-1,-1
-1,2,0,3,3,3,3,3,2,2,2,2,2,3,3,0,0,3,9,9,3,2,0,0,3,3,3,3,2,2,2,2,2,3,3,3,3,0,2,4,-1
-1,2,0,3,3,3,3,2,2,2,2,2,2,3,3,3,3,0,3,3,8,2,0,3,3,3,3,2,2,2,2,2,2,3,3,3,3,0,2,4,-1
-1,2,0,3,3,2,2,2,2,2,3,3,3,3,3,3,3,0,2,8,8,2,0,3,3,2,2,2,2,2,3,3,3,3,3,3,3,0,2,4,-1
-1,2,0,3,3,2,2,2,2,2,2,3,3,3,3,3,3,0,0,2,2,0,0,3,3,2,2,2,2,2,2,3,3,3,3,3,3,0,2,4,-1
-1,2,0,3,3,2,2,2,2,2,2,3,3,3,3,3,3,0,0,2,2,0,0,3,3,2,2,2,2,2,2,3,3,3,3,3,3,0,2,4,-1
-1,2,0,3,3,3,3,2,2,2,2,2,3,3,3,3,3,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,3,3,3,3,3,0,2,4,-1
-1,2,0,3,3,3,3,3,2,2,2,2,2,3,3,3,3,0,0,0,0,0,0,3,3,3,3,3,2,2,2,2,2,3,3,3,3,0,2,4,-1
-1,2,0,0,3,3,3,3,3,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,2,2,2,2,3,0,0,0,2,9,-1
3,9,2,0,0,3,3,3,3,3,2,2,2,2,0,0,0,0,2,2,2,2,0,0,0,3,3,3,3,3,2,2,2,2,0,0,0,2,9,9,4
3,9,9,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,9,9,9,9,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,9,9,9,4
3,9,9,7,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,2,7,7,7,9,9,4
-1,3,9,9,7,7,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,9,9,-1
-1,3,9,9,9,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,-1
3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4
3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4
3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4
3,9,9,9,3,3,3,9,9,9,9,4,4,4,9,9,9,9,9,4,4,4,4,9,9,9,9,9,4,4,9,9,9,9,4,4,4,4,9,9,4
-1,3,3,3,-1,-1,-1,3,3,3,3,-1,-1,-1,4,4,4,4,4,-1,-1,-1,-1,4,4,4,4,4,-1,-1,4,4,4,4,-1,-1,-1,-1,4,4,-1
1,1,1
0.8196079,0.8901961,0.8470589
0.4351931,0.4311852,0.4331891
0.1649415,0.03361456,0.02659978
0.5361142,0.3407487,0
0.8509805,0.5137255,0.1568628
0.9254903,0.09411766,0.1098039
0.8196079,0.7411765,0
0.9607844,0.8078432,0.05882353
1,0.9607844,0.4313726
0.3137255,0.5294118,0.7764707
