1
10002-73
popular,
Free
30,45
-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,3,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,3,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1
3,3,3,3,3,3,3,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,3,3,3,3,3,3
3,3,3,3,3,3,3,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,3,3,3,3,3,3
3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3
3,3,2,2,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,2,2,2,3,3
3,3,2,2,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,2,2,2,3,3
3,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3
3,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3
3,3,2,2,2,3,3,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,3,3,2,2,2,3,3
3,3,2,2,2,3,3,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,3,3,2,2,2,3,3
3,3,1,1,1,3,3,1,1,3,3,1,1,3,3,3,3,1,1,3,3,1,1,3,3,1,1,1,3,3
3,3,1,1,1,3,3,1,1,3,3,1,1,3,3,3,3,1,1,3,3,1,1,3,3,1,1,1,3,3
3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3
-1,-1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,-1,-1
-1,-1,-1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,-1,-1,-1
