1
10002-130
popular,
Free
31,37
-1,-1,-1,-1,-1,-1,-1,-1,15,15,15,15,14,-1,-1,15,15,15,14,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,15,15,14,14,-1,-1,-1,14,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,15,15,17,-1,-1,-1,-1,15,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,15,15,17,-1,-1,-1,-1,15,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,15,15,17,-1,-1,-1,-1,15,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,15,15,17,-1,-1,-1,-1,15,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,15,15,17,-1,-1,-1,-1,15,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,15,15,15,17,15,15,15,15,17,17,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1
-1,-1,-1,-1,-1,-1,15,15,15,17,17,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1
-1,-1,-1,-1,-1,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1
-1,-1,-1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,16,16,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1
-1,-1,16,16,16,16,16,16,16,16,7,7,7,7,8,16,16,5,16,16,16,-1,-1,-1,-1,-1,-1,14,-1,-1,15
-1,-1,16,16,16,16,16,16,16,16,7,13,12,7,8,16,16,5,16,16,16,-1,-1,-1,-1,-1,-1,15,13,-1,14
-1,16,16,16,16,16,16,16,16,1,1,13,13,12,7,16,16,5,16,16,16,-1,-1,-1,1,1,13,13,13,14,-1
16,16,16,16,16,16,16,1,1,1,1,12,12,9,7,16,5,16,16,16,16,-1,1,1,1,0,0,12,12,-1,-1
16,16,16,16,16,16,1,1,0,0,2,7,7,7,8,16,4,16,16,16,16,1,1,1,0,0,-1,-1,-1,-1,-1
16,16,16,16,16,1,1,1,0,1,7,8,8,8,8,16,5,16,16,16,16,1,1,0,0,-1,-1,-1,-1,-1,-1
16,16,16,16,1,1,1,0,0,1,6,6,6,6,7,5,16,16,16,16,16,1,0,0,-1,-1,-1,-1,-1,-1,-1
16,16,16,1,1,1,0,0,1,16,16,16,16,16,5,5,16,16,16,16,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
16,16,16,1,1,0,0,0,1,16,5,5,4,4,3,3,4,5,16,3,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
16,16,16,1,0,0,0,1,16,5,5,4,1,1,0,0,1,5,5,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,16,16,1,0,0,0,1,16,5,4,4,1,-1,12,12,12,5,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,16,16,16,0,0,1,16,5,5,4,0,13,13,13,13,13,12,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,0,16,16,16,16,16,16,5,5,1,13,13,13,13,13,13,13,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
