1
10002-119
popular,
Free
64,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,10,6,6,12,12,6,21,12,12,6,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,21,21,12,12,12,6,6,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,12,12,21,12,12,6,6,12,6,6,6,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,21,21,21,21,7,7,7,7,7,12,6,12,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,21,12,8,6,12,9,6,6,6,6,6,6,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,7,7,7,6,6,6,6,6,7,12,12,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,21,21,6,6,6,6,6,6,6,6,6,6,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,6,6,6,6,6,6,6,6,7,21,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,6,10,10,10,6,6,6,6,6,6,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,6,6,6,6,6,6,6,6,21,2,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,10,10,10,10,10,10,10,6,6,6,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,6,6,6,6,6,6,6,6,6,21,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,10,10,10,10,10,10,10,10,10,10,7,7,21,2,0,0,0,0,0,0,0,0,0,0,0,3,21,7,6,6,6,6,6,6,6,7,7,7,21,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,10,10,10,10,10,10,10,10,10,10,10,10,21,0,0,0,0,0,0,0,0,0,0,0,21,7,6,6,6,6,6,7,7,7,10,10,21,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,10,10,6,6,10,10,10,10,10,10,10,10,21,0,0,0,0,0,0,21,21,21,21,6,6,6,6,6,6,7,10,10,10,12,10,21,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,21,6,10,6,6,6,6,9,10,10,10,10,10,10,10,21,21,21,21,21,21,12,12,12,12,12,21,21,6,6,7,10,10,10,10,12,10,8,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,6,21,6,10,6,12,12,12,12,6,10,10,10,10,10,10,10,6,6,12,12,12,14,14,14,14,14,12,12,21,6,7,10,10,10,12,12,21,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,21,6,6,6,6,21,6,10,12,10,10,12,12,12,10,10,10,10,10,10,10,6,12,12,14,14,14,14,14,14,14,14,12,21,7,10,10,12,12,10,21,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,21,6,6,6,6,6,6,21,6,10,10,10,10,12,12,10,10,10,10,10,10,6,12,14,14,14,14,14,14,14,14,14,14,14,12,21,10,10,12,12,21,1,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21,6,6,6,6,6,6,6,21,6,6,10,10,10,10,10,10,10,10,10,10,10,6,12,14,14,14,14,14,14,14,14,14,14,14,12,21,10,10,10,10,21,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,21,6,6,6,10,10,10,6,6,6,21,6,21,10,10,10,10,10,10,10,10,10,6,12,14,14,14,14,14,14,14,14,14,14,14,14,12,21,10,10,10,21,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,21,10,10,10,10,10,10,10,6,6,6,6,21,6,10,10,10,10,10,10,10,10,10,6,12,14,14,14,14,14,14,14,14,14,14,14,14,12,21,10,10,10,21,10,10,10,10,10,10,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,21,10,10,10,10,10,10,10,10,9,6,21,6,6,10,10,10,10,10,10,10,10,10,6,12,14,14,14,14,14,14,14,14,14,14,14,14,14,12,21,10,21,15,15,19,21,7,11,10,11,10,2,0,0,0,0
0,0,0,0,0,0,0,21,10,10,10,10,10,10,10,10,10,10,6,21,6,6,6,10,10,10,10,10,10,10,10,6,12,14,14,14,14,14,14,14,14,14,14,14,14,14,12,21,10,21,16,16,21,6,21,16,7,10,10,10,2,3,0,0
0,0,0,0,0,0,21,10,10,10,10,10,10,10,10,10,10,10,6,6,21,6,6,10,10,10,10,10,10,10,10,6,12,14,14,14,14,14,14,14,14,14,14,14,14,14,12,21,21,16,21,21,7,10,6,21,16,6,10,10,10,2,0,0
0,0,0,0,0,0,21,10,10,10,10,10,10,12,12,10,10,6,21,21,16,6,6,6,10,10,10,10,10,10,10,6,6,12,14,14,14,14,14,14,14,14,14,14,14,14,12,21,6,21,10,14,14,14,10,6,21,16,6,11,10,0,0,0
0,0,0,0,0,21,10,10,10,10,10,12,12,12,12,10,10,21,21,16,16,21,6,6,10,10,10,10,10,10,10,10,6,12,14,14,14,14,14,14,14,14,14,14,14,14,12,21,10,10,10,14,14,14,10,6,21,15,16,9,11,10,0,0
0,0,0,0,0,21,10,10,10,10,12,12,10,10,10,21,21,16,16,16,16,19,21,6,6,10,10,10,10,10,10,10,6,12,14,14,14,14,14,14,14,14,14,14,14,14,12,21,10,10,10,10,14,14,6,21,15,16,17,7,10,10,10,0
0,0,0,0,0,21,10,10,10,12,12,10,10,21,21,16,16,16,16,16,16,19,21,6,6,10,10,10,10,10,10,10,10,6,12,14,14,14,14,14,14,14,14,14,14,12,21,10,10,10,10,10,10,6,21,16,16,16,19,16,7,10,10,2
0,0,0,0,0,21,10,10,12,12,10,10,21,16,16,16,16,16,16,16,16,19,21,6,6,6,10,10,10,10,10,10,10,10,6,12,14,14,14,14,14,14,14,14,14,12,21,10,10,10,10,21,6,7,6,21,16,16,19,19,20,7,10,6
0,0,0,0,21,10,10,10,12,12,10,21,16,15,16,16,16,16,16,16,16,19,21,6,21,6,10,10,10,10,10,10,10,10,10,6,12,14,14,14,14,14,14,14,12,21,10,10,21,10,21,16,21,21,21,17,16,16,16,19,20,7,10,10
0,0,0,0,21,10,10,10,12,12,21,19,16,16,16,16,16,16,16,16,16,19,19,21,6,10,10,10,10,10,10,10,10,10,10,6,12,14,14,14,14,14,14,12,21,10,10,10,21,21,16,16,16,16,16,16,16,16,16,19,20,7,10,10
0,0,0,0,21,10,10,10,12,10,21,19,16,16,16,16,16,16,16,16,19,19,21,6,10,10,10,10,10,10,10,10,10,10,10,10,6,12,14,14,14,14,12,12,21,10,10,21,19,19,16,16,16,16,16,16,16,19,19,19,20,7,10,10
0,0,0,0,21,10,10,10,10,10,21,19,19,16,16,16,16,16,16,19,19,21,6,6,10,10,10,10,10,10,10,10,10,10,10,6,6,6,12,14,12,12,12,21,10,10,21,20,19,19,19,19,16,16,16,16,16,19,19,19,20,7,10,10
0,0,0,0,21,10,6,6,6,21,18,19,19,16,16,16,16,19,19,19,21,6,6,10,10,10,10,10,10,10,10,10,10,6,6,6,6,6,9,12,12,6,9,21,10,21,7,20,20,20,19,19,19,19,19,16,16,19,19,19,20,7,10,10
0,0,0,0,21,6,14,14,14,6,6,19,19,19,16,16,16,19,19,21,6,10,10,10,10,10,10,12,10,10,10,6,6,6,21,6,6,6,6,6,6,6,21,10,21,10,10,10,20,20,20,19,19,19,19,19,19,19,19,20,6,10,10,10
0,0,0,9,8,14,14,14,14,14,6,8,19,19,19,16,19,19,19,21,6,10,10,10,10,12,12,12,10,10,6,6,21,21,6,21,21,6,6,21,21,6,21,21,12,12,12,10,10,7,20,20,20,19,19,19,19,19,19,20,6,10,10,6
