1
10002-112
popular,
Free
18,42
-1,-1,-1,-1,5,4,4,5,-1,-1,5,5,4,5,-1,-1,-1,-1
-1,5,5,-1,-1,5,5,5,-1,-1,5,4,5,-1,-1,5,5,-1
5,5,5,-1,-1,-1,5,5,-1,-1,5,5,-1,-1,-1,5,5,5
5,5,5,-1,-1,5,5,5,5,5,5,5,5,-1,-1,5,5,5
5,5,-1,-1,5,5,5,5,5,5,5,5,5,5,-1,-1,5,5
6,5,-1,5,5,5,5,5,5,5,5,5,5,5,5,-1,5,6
6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6
6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,6
6,2,2,5,5,5,5,5,5,5,5,5,5,5,5,2,2,6
6,6,6,2,5,5,5,5,5,5,5,5,5,5,2,6,6,6
6,6,6,2,5,5,5,4,4,5,5,5,5,5,2,6,6,6
6,6,6,2,5,5,5,5,5,5,5,5,5,5,2,6,6,6
-1,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,-1
-1,5,5,5,2,2,6,6,6,6,6,6,2,3,5,5,5,-1
-1,5,5,6,6,6,6,6,6,6,6,6,6,6,3,5,5,-1
-1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,3,2,-1
-1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,-1
-1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,-1
-1,6,6,6,6,6,6,6,2,3,3,2,6,6,6,6,2,-1
-1,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,2,-1
-1,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,2,-1
-1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,-1
-1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,-1
-1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,-1
-1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,-1
-1,6,6,6,2,2,2,2,6,6,2,2,2,2,2,2,2,-1
-1,6,6,2,5,5,5,5,4,4,5,5,5,5,2,2,2,-1
-1,6,2,5,4,0,0,4,5,5,4,0,0,4,5,2,2,-1
5,5,5,5,0,5,5,0,5,4,0,5,5,0,5,5,5,5
4,5,5,5,0,4,5,0,5,4,0,5,4,0,5,4,5,5
-1,6,6,5,4,0,0,4,5,5,4,0,0,4,5,6,2,-1
-1,-1,6,6,5,5,5,5,4,4,5,5,5,5,6,6,-1,-1
-1,-1,6,6,6,6,6,6,6,6,6,6,6,6,6,2,-1,-1
-1,-1,-1,6,6,6,6,6,6,6,6,6,6,6,6,-1,-1,-1
-1,-1,-1,6,6,6,6,6,6,6,6,6,6,6,2,-1,-1,-1
-1,-1,-1,-1,6,6,6,6,6,6,6,6,2,2,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,1,2,-1,3,2,3,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,3,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0.9843138,0.9411765
0.9464054,0.8810458,0.682353
0.8261644,0.6172183,0.1238971
0.629804,0.4141176,0.1141176
0.6313726,0.6453333,0.644706
0.2182186,0.3422491,0.4721006
0.983382,0.8355352,0.133012
