1
10002-115
popular,
Free
17,19
0,0,0,0,4,4,4,4,4,4,4,4,4,4,3,3,0
0,0,0,4,4,4,4,4,4,4,4,4,4,4,3,3,0
0,0,0,4,5,5,5,4,4,4,4,4,4,4,3,3,4
0,0,0,4,5,6,5,4,4,4,4,4,4,4,3,3,4
0,0,4,4,5,6,5,4,4,4,4,4,4,4,3,3,4
0,4,4,4,5,6,5,4,4,4,4,4,4,4,3,3,4
4,4,5,4,5,5,6,5,4,4,4,4,4,4,3,3,4
2,6,4,0,4,5,5,5,5,4,4,4,4,3,3,4,0
2,4,0,0,0,4,4,5,3,3,3,3,3,3,4,0,0
0,0,0,0,0,2,4,3,5,4,4,3,3,4,2,0,0
0,0,0,0,2,0,0,0,5,4,3,4,0,0,0,2,0
0,0,0,0,2,0,0,0,0,4,4,0,0,0,0,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,2,4,4,4,4,4,4,4,3,2,0,0
0,0,0,0,0,0,4,5,6,5,4,4,4,3,0,0,0
0.9993868,1,0.9988263
0.7686275,0.6980392,0.6588235
0.5654902,0.5043137,0.46
0.7719887,0.2445378,0.0347339
0.8716079,0.3127058,0.07780392
0.9948308,0.4951872,0.2057041
0.9986928,0.7424837,0.572549
