1
10002-22
popular,
Vip
34,41
-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,5,4,4,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,5,5,5,4,-1,-1,5,5,5,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,5,5,4,4,-1,5,5,5,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,5,5,5,4,4,-1,5,5,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,5,5,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,6,5,5,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,5,5,5,5,5,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,5,5,5,5,5,5,5,5,4,4,4,5,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,5,5,5,-1,-1,-1,5,5,5,5,5,5,5,5,5,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,5,5,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,4,4,4,4,4,4,-1,5,5,4,4,-1,-1,-1,-1,-1,-1,-1,-1
6,5,5,-1,-1,-1,-1,-1,-1,6,5,5,5,5,5,5,5,4,4,4,4,-1,-1,-1,-1,-1,5,4,-1,-1,-1,-1,-1,-1
6,5,5,-1,-1,-1,-1,-1,-1,6,6,6,5,5,5,5,5,5,4,4,4,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1
6,6,5,5,-1,-1,-1,-1,-1,-1,6,5,5,6,6,6,5,5,5,4,4,4,4,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1
-1,6,6,5,5,5,-1,-1,-1,-1,5,5,5,5,5,6,6,6,5,4,4,4,4,4,-1,-1,-1,-1,-1,-1,4,-1,-1,-1
-1,-1,6,6,5,5,-1,-1,-1,-1,5,5,5,5,5,5,6,6,6,4,4,4,4,4,4,-1,-1,-1,-1,-1,4,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,4,4,6,6,4,4,4,4,4,4,-1,-1,-1,-1,-1,5,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,4,4,4,4,4,4,4,5,4,4,4,-1,-1,-1,-1,-1,5,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,4,4,4,4,4,5,5,4,4,-1,-1,-1,-1,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,5,4,4,4,4,-1,5,4,4,-1,-1,-1,-1,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,5,5,4,4,4,-1,-1,4,4,-1,-1,-1,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,3,3,4,4,4,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,4,5,5,4,4,4,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,5,5,7,7,5,5,3,4,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,5,7,7,5,3,3,4,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,5,5,5,5,4,4,2,-1,-1,-1,-1,1,1,1,2,-1,-1,-1,-1,-1,-1
