1
10002-45
popular,
Free
50,56
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,5,5,5,-1,-1,-1,-1,-1,-1,5,5,-1,-1,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,7,7,7,7,6,6,5,5,5,-1,-1,-1,-1,5,5,-1,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,7,7,7,7,7,6,6,6,6,-1,-1,-1,-1,5,5,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,5,7,7,7,7,6,6,7,7,6,-1,5,-1,5,-1,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,5,7,7,7,6,6,7,7,6,6,5,5,5,5,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,5,5,7,6,6,6,7,7,7,6,5,5,5,5,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,8,6,6,5,8,6,6,7,7,7,7,6,6,7,5,5,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,8,8,8,5,8,6,7,7,7,7,6,6,7,5,6,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,8,6,6,6,6,8,6,7,7,7,7,6,7,7,5,6,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,6,6,6,8,5,7,7,6,7,7,7,5,6,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,6,6,6,6,5,7,6,6,7,7,5,6,6,7,7,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,8,8,8,8,8,6,5,6,7,7,7,5,6,6,7,7,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,8,6,6,6,6,6,5,5,7,7,5,6,6,6,7,5,5,-1,-1,-1,-1,-1,-1,6,6,6,6,-1,8,8,8,8,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,8,8,6,6,6,6,5,6,6,6,6,6,7,7,5,7,-1,-1,-1,-1,-1,6,6,6,6,7,7,7,8,8,6,6,6,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,8,8,8,8,6,5,6,6,6,7,7,5,7,-1,-1,-1,-1,-1,6,6,6,6,6,6,7,8,8,6,6,5,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,6,6,6,6,6,6,5,7,7,7,7,5,7,5,-1,-1,8,8,-1,6,6,7,7,6,6,7,8,5,5,7,7,7,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,7,7,7,7,7,5,5,6,6,6,7,7,7,5,-1,8,8,6,8,6,6,7,6,6,6,7,5,7,7,7,7,7,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,6,6,7,7,5,5,7,6,7,7,7,5,5,5,-1,8,6,8,6,6,7,7,6,6,6,6,7,7,7,7,7,7,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,1,1,1,5,5,5,5,5,7,7,7,5,5,5,-1,-1,8,6,8,6,6,7,7,6,6,7,7,6,6,7,7,7,7,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,2,2,1,1,1,1,0,5,5,5,5,5,5,5,5,-1,5,6,6,8,6,7,7,7,6,7,6,6,6,6,6,7,7,6,5
-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,2,1,1,2,2,2,2,2,1,0,0,0,5,5,5,5,5,5,-1,-1,5,6,6,8,6,7,7,6,5,5,7,7,7,6,6,6,6,6,5
-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,0,1,1,2,2,2,2,2,2,0,0,0,0,0,7,5,-1,-1,5,5,5,6,6,6,6,5,5,7,7,7,7,7,7,7,6,6,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,0,0,1,1,2,2,2,2,2,2,2,0,0,7,6,5,-1,5,5,5,5,5,6,7,5,5,5,5,7,7,7,7,7,7,7,6,5,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,0,1,1,1,2,2,3,2,2,2,2,0,6,7,5,5,5,5,5,5,5,5,6,6,8,8,5,5,7,7,7,7,5,7,6,5,-1
-1,-1,-1,1,1,1,4,4,-1,-1,2,2,2,2,0,1,2,2,2,3,3,2,2,2,0,6,7,0,5,5,5,5,6,5,7,6,6,8,8,8,8,5,5,5,5,5,5,6,-1,-1
-1,-1,1,2,2,2,2,2,4,1,2,2,2,2,2,1,1,2,3,4,4,3,3,2,2,6,7,7,0,5,5,7,5,6,7,6,6,6,8,8,8,8,5,5,6,6,-1,-1,-1,-1
