1
10002-98
popular,
Free
43,32
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,9,9,8,8,-1,-1,-1,-1,-1,-1,-1,9,9,8,9,9,-1,-1,-1,-1,-1,-1,-1,-1,9,9,8,9,9,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,9,9,3,3,8,-1,-1,-1,-1,-1,8,9,9,3,9,9,-1,-1,-1,-1,-1,-1,-1,8,9,9,3,9,9,8
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,3,3,3,3,8,-1,-1,-1,-1,8,3,3,3,3,1,8,-1,-1,-1,-1,-1,-1,8,5,3,3,3,1,8
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,3,3,3,3,3,8,-1,-1,-1,8,3,3,3,3,1,8,8,8,8,8,8,8,5,5,3,3,3,1,8
-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,3,3,3,3,5,8,8,8,8,3,3,3,3,1,8,5,5,5,5,5,5,8,5,3,3,3,1,8
-1,-1,-1,-1,-1,-1,8,3,3,3,3,3,3,3,3,8,3,3,5,6,5,5,5,8,3,3,3,3,1,8,5,5,5,5,5,5,5,8,5,3,1,1,8
-1,-1,-1,-1,-1,8,3,3,3,7,7,7,7,7,3,3,8,5,6,5,5,5,8,3,3,3,3,3,3,1,8,3,3,3,3,3,5,5,8,5,1,8,-1
-1,-1,-1,-1,8,3,3,7,7,7,7,7,7,7,7,5,5,8,8,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,8,1,8,-1
-1,-1,-1,-1,8,3,7,7,0,0,0,0,0,0,0,5,5,5,5,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,8,8,-1
-1,-1,-1,8,3,7,7,0,1,1,1,1,1,1,1,0,5,5,5,5,5,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,-1
-1,-1,-1,8,3,7,0,1,1,1,1,1,1,1,1,1,0,0,5,5,5,5,5,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,8,-1
-1,-1,8,5,3,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,5,5,5,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,8,-1
-1,8,5,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,5,5,5,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,8,-1
-1,8,5,5,0,1,1,1,6,6,1,1,1,6,6,1,1,1,0,3,3,5,4,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,8,-1
8,5,5,5,0,1,1,1,6,6,1,1,1,6,6,1,1,1,0,3,3,5,3,3,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,8,-1
8,5,5,3,0,1,1,1,1,6,6,1,1,6,6,1,1,1,0,3,3,3,3,3,1,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,8,-1
8,5,5,3,3,0,1,1,1,6,6,1,1,1,1,1,1,0,3,3,3,3,3,3,1,6,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,8,-1
8,5,5,3,3,2,0,1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,1,6,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,8,-1
8,5,3,3,3,3,2,0,1,1,1,1,0,0,0,0,3,3,3,3,3,3,3,3,1,6,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,8,-1
