1
10002-81
popular,
Free
47,55
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-1,-1,-1
-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-1
-1,4,4,4,3,3,3,3,3,3,3,4,4,6,6,6,6,6,4,4,3,3,3,3,3,3,3,4,4,6,6,6,6,6,4,4,3,3,3,3,3,3,3,4,4,4,-1
4,4,2,2,3,3,3,3,3,3,3,4,4,6,6,6,6,6,4,4,3,3,3,3,3,3,3,4,4,6,6,6,6,6,4,4,3,3,3,3,3,3,3,2,2,4,4
4,4,2,2,3,3,3,3,3,3,3,4,4,6,6,6,6,6,4,4,3,3,3,3,3,3,3,4,4,6,6,6,6,6,4,4,3,3,3,3,3,3,3,2,2,4,4
4,4,2,2,3,3,3,3,3,3,3,4,4,6,6,6,6,6,6,6,4,4,4,4,4,4,4,6,6,6,6,6,6,6,4,4,3,3,3,3,3,3,3,2,2,4,4
4,4,2,2,3,3,3,3,3,3,3,4,4,6,6,6,6,6,6,6,4,4,4,4,4,4,4,6,6,6,6,6,6,6,4,4,3,3,3,3,3,3,3,2,2,4,4
4,4,2,2,3,3,4,4,4,4,4,3,3,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,3,3,4,4,4,4,4,3,3,2,2,4,4
4,4,2,2,3,3,4,4,4,4,4,3,3,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,3,3,4,4,4,4,4,3,3,2,2,4,4
4,4,2,2,4,4,1,1,1,1,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,1,1,1,1,4,4,2,2,4,4
4,4,2,2,4,4,1,1,1,1,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,1,1,1,1,4,4,2,2,4,4
4,4,2,2,4,4,1,1,1,1,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,1,1,1,1,4,4,2,2,4,4
4,4,2,2,4,4,4,6,6,6,6,6,6,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,6,6,6,6,6,6,4,4,4,2,2,4,4
4,4,2,2,4,4,4,6,6,6,6,6,6,4,4,6,6,6,6,6,6,6,2,2,2,6,6,6,6,6,6,6,4,4,6,6,6,6,6,6,4,4,4,2,2,4,4
-1,4,4,4,2,2,2,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,2,2,2,4,4,4,-1
-1,4,4,4,2,2,2,4,4,6,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,4,4,2,2,2,4,4,4,-1
