1
10002-60
popular,
Free
14,21
-1,-1,4,4,4,4,4,4,4,4,4,4,-1,-1
-1,4,2,1,1,1,1,1,1,1,1,2,4,-1
4,2,1,1,0,0,0,0,0,0,1,1,2,4
4,1,1,0,0,0,0,0,0,0,0,1,1,4
4,1,0,0,0,0,0,0,0,0,0,0,1,4
4,1,0,0,0,0,0,0,0,0,0,0,1,4
4,1,0,0,0,0,0,0,0,0,0,0,1,4
4,1,0,0,0,0,0,0,0,0,0,0,1,4
4,1,0,0,0,0,0,0,0,0,0,0,1,4
4,1,0,0,0,0,0,0,0,0,0,0,1,4
4,1,1,2,2,2,2,2,2,2,2,1,1,4
-1,4,1,2,2,2,2,2,2,2,2,1,4,-1
-1,4,1,1,2,2,2,2,2,2,1,1,4,-1
-1,-1,4,1,1,2,2,2,2,1,1,4,-1,-1
-1,-1,4,1,1,1,1,1,1,1,1,4,-1,-1
-1,-1,-1,4,2,1,1,1,1,2,4,-1,-1,-1
-1,-1,-1,4,2,1,1,1,1,2,4,-1,-1,-1
-1,-1,-1,4,4,4,4,4,4,4,4,-1,-1,-1
-1,-1,4,3,3,3,3,3,3,3,3,4,-1,-1
-1,-1,4,3,3,3,3,3,3,3,3,4,-1,-1
-1,-1,-1,4,4,4,4,4,4,4,4,-1,-1,-1
0.9803922,0.9921569,0.9921569
0.9568628,0.9294118,0.8588236
0.8705883,0.7450981,0.6470588
0.7803922,0.1960784,0.02352941
0.1529412,0.08627451,0.1058824
