1
10002-86
popular,
Free
38,46
-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,2,8,8,8,8,2,2,-1,-1,-1,-1,-1,2,2,8,8,8,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,2,8,8,8,8,8,8,2,2,2,2,2,8,8,8,8,8,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,2,8,8,8,8,8,8,2,2,2,2,2,8,8,8,8,8,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,-1,-1,2,2,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,-1,-1,2,2,2,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,-1,-1,2,2,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,-1,-1,2,2,2,2,-1,-1,-1,-1,-1
-1,-1,2,2,6,6,6,6,2,2,2,2,8,8,8,8,7,7,7,7,7,8,8,8,8,2,2,2,2,6,6,6,6,2,2,-1,-1,-1
-1,-1,2,2,6,6,6,6,2,2,2,2,8,8,8,8,7,7,7,7,7,8,8,8,8,2,2,2,2,6,6,6,6,2,2,-1,-1,-1
-1,-1,2,2,6,6,6,6,2,2,-1,-1,2,2,8,8,7,7,7,7,7,8,8,2,2,-1,-1,2,2,6,6,6,6,2,2,-1,-1,-1
-1,-1,2,2,4,4,4,4,2,2,-1,-1,2,2,8,8,7,7,7,7,7,8,8,2,2,-1,-1,2,2,4,4,2,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,4,4,4,4,2,2,8,8,8,8,7,7,7,7,7,8,8,8,8,2,2,2,2,4,4,2,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,8,8,8,8,2,2,8,8,8,8,4,4,4,4,4,8,8,8,8,2,2,8,8,8,8,2,2,-1,-1,-1,-1,-1
